freq, psd, lorentzian
7.888888888884955086e+05,2.015499517776520033e-02,2.691153083053709344e-02
7.944444444440483348e+05,2.191578974269754385e-02,2.736103213971419201e-02
7.999999999996010447e+05,2.302333314291437824e-02,2.782134587379969659e-02
8.055555555551538710e+05,1.539537930616410519e-02,2.829282099897867039e-02
8.111111111107066972e+05,1.613274305031005967e-02,2.877582064873073289e-02
8.166666666662594071e+05,1.781024114029756966e-02,2.927072281838552850e-02
8.222222222218122333e+05,9.090711134365063797e-03,2.977792109965497758e-02
8.277777777773650596e+05,1.176591440436373925e-02,3.029782545778855404e-02
8.333333333329177694e+05,2.234257025317643031e-02,3.083086305419626902e-02
8.388888888884705957e+05,1.947430623338630012e-02,3.137747911759879160e-02
8.444444444440234220e+05,1.386155257086759893e-02,3.193813786699725710e-02
8.499999999995761318e+05,9.872297274485568319e-03,3.251332349000824601e-02
8.555555555551289581e+05,8.202693379707972146e-03,3.310354118038427024e-02
8.611111111106817843e+05,1.401861827941184614e-02,3.370931823883797224e-02
8.666666666662344942e+05,4.320123099337683237e-02,3.433120524161365622e-02
8.722222222217873204e+05,3.217427129607299680e-02,3.496977728160204774e-02
8.777777777773400303e+05,1.877211058803454277e-02,3.562563528717911654e-02
8.833333333328928566e+05,2.246101055922448964e-02,3.629940742436877504e-02
8.888888888884456828e+05,2.986364769031264049e-02,3.699175058838592017e-02
8.944444444439983927e+05,1.722008830757893599e-02,3.770335199111497781e-02
8.999999999995512189e+05,1.808233987556066499e-02,3.843493085162383999e-02
9.055555555551040452e+05,2.060753492895159647e-02,3.918724019740718600e-02
9.111111111106567550e+05,1.022113197846775262e-02,3.996106878470537249e-02
9.166666666662095813e+05,2.675386030560318942e-02,4.075724314695641781e-02
9.222222222217624076e+05,5.043715674588081233e-02,4.157662978121902386e-02
9.277777777773151174e+05,3.130842699728534489e-02,4.242013748326115691e-02
9.333333333328679437e+05,2.745018084807306080e-02,4.328871984294654224e-02
9.388888888884207699e+05,3.275495843845559890e-02,4.418337791258261649e-02
9.444444444439734798e+05,1.803483168301317149e-02,4.510516306202778936e-02
9.499999999995263061e+05,1.622805152272542920e-02,4.605518003560117590e-02
9.555555555550791323e+05,2.793894331823508492e-02,4.703459022721173666e-02
9.611111111106318422e+05,3.317445408346987590e-02,4.804461519163660127e-02
9.666666666661846684e+05,3.101452001053200958e-02,4.908654041154687092e-02
9.722222222217373783e+05,3.293913712560424950e-02,5.016171934172219959e-02
9.777777777772902045e+05,3.911894481534192169e-02,5.127157775393255401e-02
9.833333333328430308e+05,3.343487731817187947e-02,5.241761840821716756e-02
9.888888888883957407e+05,2.728793123448550531e-02,5.360142607878756738e-02
9.944444444439485669e+05,3.095301378088099326e-02,5.482467296554557196e-02
9.999999999995013932e+05,2.793794009757506053e-02,5.608912452527661102e-02
1.005555555555054103e+06,2.675714298357282500e-02,5.739664575998777718e-02
1.011111111110606929e+06,2.178654654909067956e-02,5.874920800365013990e-02
1.016666666666159756e+06,3.663518197459428999e-02,6.014889625282460184e-02
1.022222222221712465e+06,3.160788812021281952e-02,6.159791709135317705e-02
1.027777777777265292e+06,2.232098687530287978e-02,6.309860726454431801e-02
1.033333333332818118e+06,3.050877122495537080e-02,6.465344296414038405e-02
1.038888888888370828e+06,3.126343049554035358e-02,6.626504989191024653e-02
1.044444444443923654e+06,3.282102758084849692e-02,6.793621417704687193e-02
1.049999999999476364e+06,4.168090690234487611e-02,6.966989423077525612e-02
1.055555555555029307e+06,3.769154223573414203e-02,7.146923363080996683e-02
1.061111111110582016e+06,3.560332941172244386e-02,7.333757513867644739e-02
1.066666666666134726e+06,2.315084069845753378e-02,7.527847596458815682e-02
1.072222222221687669e+06,2.976553853730862231e-02,7.729572440772811137e-02
1.077777777777240379e+06,2.530522153270587868e-02,7.939335801462933662e-02
1.083333333332793089e+06,2.923565823447730680e-02,8.157568341512567989e-02
1.088888888888346031e+06,5.252831719456720755e-02,8.384729801432157237e-02
1.094444444443898741e+06,4.942192515541510289e-02,8.621311374054042853e-02
1.099999999999451451e+06,2.504754569540952949e-02,8.867838307361843031e-02
1.105555555555004394e+06,2.632559244313020103e-02,9.124872760564824159e-02
1.111111111110557104e+06,5.529338021425115463e-02,9.393016941785385654e-02
1.116666666666109813e+06,3.683393197079900400e-02,9.672916559327765507e-02
1.122222222221662523e+06,5.126319173341783303e-02,9.965264622606090361e-02
1.127777777777215466e+06,4.986666408036463660e-02,1.027080563351189801e-01
1.133333333332768176e+06,4.547051010388454551e-02,1.059034021438715750e-01
1.138888888888320886e+06,5.135564259922408004e-02,1.092473022495078078e-01
1.144444444443873828e+06,3.565786145322238920e-02,1.127490442763249834e-01
1.149999999999426538e+06,4.335823627765020977e-02,1.164186476895278793e-01
1.155555555554979248e+06,5.427318755636478809e-02,1.202669335403042106e-01
1.161111111110532191e+06,4.442196382172505786e-02,1.243056020221397634e-01
1.166666666666084900e+06,6.237764241028901507e-02,1.285473188447497639e-01
1.172222222221637610e+06,5.644409756364221487e-02,1.330058115786814377e-01
1.177777777777190553e+06,5.183168645724454265e-02,1.376959772941697135e-01
1.183333333332743263e+06,5.963088396008642267e-02,1.426340030164966466e-01
1.188888888888295973e+06,5.843254110437495069e-02,1.478375007520139894e-01
1.194444444443848915e+06,7.496154829760498517e-02,1.533256591102664934e-01
1.199999999999401625e+06,1.006151400137632185e-01,1.591194138656718271e-01
1.205555555554954335e+06,5.546973820865773452e-02,1.652416401758100839e-01
1.211111111110507278e+06,4.155487485899136274e-02,1.717173696132254512e-01
1.216666666666059988e+06,5.485526083266180353e-02,1.785740356866581946e-01
1.222222222221612697e+06,8.288866470180314416e-02,1.858417521414156282e-01
1.227777777777165640e+06,7.120528988875443610e-02,1.935536290560949946e-01
1.233333333332718350e+06,7.869906806512444453e-02,2.017461326171585967e-01
1.238888888888271060e+06,1.024239510341311277e-01,2.104594954819742347e-01
1.244444444443824003e+06,1.560182415146470769e-01,2.197381858691106193e-01
1.249999999999376712e+06,7.506924129102288124e-02,2.296314449838064431e-01
1.255555555554929422e+06,6.680921291660220362e-02,2.401939041478181602e-01
1.261111111110482365e+06,1.517085112054196161e-01,2.514862951190852680e-01
1.266666666666035075e+06,1.675865325947284434e-01,2.635762696348799561e-01
1.272222222221587785e+06,2.473035606562448974e-01,2.765393472868190039e-01
1.277777777777140727e+06,2.527715938260960971e-01,2.904600145532911792e-01
1.283333333332693437e+06,2.182805560650491195e-01,3.054330023167525221e-01
1.288888888888246147e+06,2.268452262887417359e-01,3.215647746540234442e-01
1.294444444443799090e+06,2.257917122086942618e-01,3.389752683196650129e-01
1.299999999999351799e+06,1.209840000864891157e-01,3.577999304038820272e-01
1.305555555554904509e+06,1.781722433359271829e-01,3.781921114485415347e-01
1.311111111110457452e+06,2.031551597926942732e-01,4.003258832193895556e-01
1.316666666666010162e+06,3.063172362442428964e-01,4.243993647960955795e-01
1.322222222221562872e+06,2.863710635919914926e-01,4.506386581549053916e-01
1.327777777777115582e+06,1.152830920968058864e-01,4.793025155336994025e-01
1.333333333332668524e+06,2.220444526625162951e-01,5.106878861557617721e-01
1.338888888888221234e+06,4.424834095431837144e-01,5.451365198593146610e-01
1.344444444443773944e+06,5.105324983844076181e-01,5.830428401468525923e-01
1.349999999999326887e+06,3.766024941359830125e-01,6.248633389760827050e-01
1.355555555554879596e+06,2.995908182308220646e-01,6.711277891651253880e-01
1.361111111110432306e+06,7.503162934598088807e-01,7.224526147073992988e-01
1.366666666665985249e+06,8.310469922322307745e-01,7.795567985133028399e-01
1.372222222221537959e+06,7.117763827144372168e-01,8.432807294128995546e-01
1.377777777777090669e+06,1.031690823081171438e+00,9.146083742475193956e-01
1.383333333332643611e+06,1.222458164697461491e+00,9.946930686202121175e-01
1.388888888888196321e+06,1.306774127427995591e+00,1.084886985770673551e+00
1.394444444443749031e+06,1.077191594103164674e+00,1.186773855825351998e+00
1.399999999999301974e+06,8.585323615240300077e-01,1.302203582100937451e+00
1.405555555554854684e+06,1.433625807522571849e+00,1.433325735219391328e+00
1.411111111110407393e+06,2.256647162751580726e+00,1.582616020565630777e+00
1.416666666665960336e+06,3.090473857975649885e+00,1.752884980338303533e+00
1.422222222221513046e+06,2.860692898898550052e+00,1.947250366262365917e+00
1.427777777777065756e+06,2.884852495336200473e+00,2.169042484526099379e+00
1.433333333332618698e+06,2.498936807373788760e+00,2.421594125535040387e+00
1.438888888888171408e+06,2.360044004697140263e+00,2.707843421190045508e+00
1.444444444443724118e+06,3.128251535973594954e+00,3.029653151457711857e+00
1.449999999999277061e+06,5.410920096890539099e+00,3.386737496940797953e+00
1.455555555554829771e+06,7.346094871669701654e+00,3.775119735780633423e+00
1.461111111110382481e+06,3.628189623066331748e+00,4.185181228644590412e+00
1.466666666665935423e+06,2.077491649233140780e+00,4.599676803342210185e+00
1.472222222221488133e+06,3.973872580975065905e+00,4.992600419315883720e+00
1.477777777777040843e+06,2.257489409013147874e+00,5.330285293869715169e+00
1.483333333332593786e+06,4.135150505386225639e+00,5.576046455464259033e+00
1.488888888888146495e+06,5.715141840986327715e+00,5.698327632913815499e+00
1.494444444443699205e+06,6.699805262219037161e+00,5.679825799044760259e+00
1.499999999999252148e+06,9.845728562098550185e+00,5.523228936161351577e+00
1.505555555554804858e+06,6.268457793397060662e+00,5.250292436028904497e+00
1.511111111110357568e+06,3.689434127443136369e+00,4.894804137628920415e+00
1.516666666665910510e+06,4.442328792641571766e+00,4.493331013143477826e+00
1.522222222221463220e+06,3.286483533435132998e+00,4.077845419235471169e+00
1.527777777777015930e+06,3.563827595512000013e+00,3.672075791203872175e+00
1.533333333332568640e+06,3.592250421723797160e+00,3.291130546248861144e+00
1.538888888888121583e+06,2.345575391650660535e+00,2.942969162735635358e+00
1.544444444443674292e+06,1.515938925860893960e+00,2.630439741976143164e+00
1.549999999999227002e+06,1.386993123063532396e+00,2.353143887672362489e+00
1.555555555554779945e+06,2.086645015120238256e+00,2.108855409992481000e+00
1.561111111110332655e+06,2.837171695256841542e+00,1.894482135008733303e+00
1.566666666665885365e+06,1.637680650301010621e+00,1.706662866171890780e+00
1.572222222221438307e+06,1.256178928857170529e+00,1.542107831957394870e+00
1.577777777776991017e+06,1.695910998776504641e+00,1.397773050375063608e+00
1.583333333332543727e+06,1.656733464385597765e+00,1.270933824399796297e+00
1.588888888888096670e+06,1.663535241078016647e+00,1.159200606067031458e+00
1.594444444443649380e+06,8.362686647361570191e-01,1.060504298427886516e+00
1.599999999999202089e+06,6.018714707264922747e-01,9.730671783633361160e-01
1.605555555554755032e+06,4.876608830598562205e-01,8.953686894595881407e-01
1.611111111110307742e+06,5.860959583512903581e-01,8.261111107209091475e-01
1.616666666665860452e+06,5.376625570411101007e-01,7.641875955962731393e-01
1.622222222221413394e+06,3.129831005020277668e-01,7.086536389542965608e-01
1.627777777776966104e+06,5.376700486812586721e-01,6.587022408008753604e-01
1.633333333332518814e+06,5.906908341012493402e-01,6.136426279546638440e-01
1.638888888888071757e+06,4.841630226090004596e-01,5.728822059122685717e-01
1.644444444443624467e+06,3.126093417574191680e-01,5.359113455263061487e-01
1.649999999999177177e+06,2.557233285170195103e-01,5.022906058448417532e-01
1.655555555554730119e+06,3.177182454316893612e-01,4.716400227204380902e-01
1.661111111110282829e+06,3.330744571770417051e-01,4.436301342042229257e-01
1.666666666665835539e+06,2.573909983671627266e-01,4.179744583583235862e-01
1.672222222221388482e+06,1.629345747114400444e-01,3.944231818874578410e-01
1.677777777776941191e+06,1.828911702833398989e-01,3.727578566023988516e-01
1.683333333332493901e+06,1.621459088015612671e-01,3.527869343925030265e-01
1.688888888888046844e+06,7.137544134450812816e-02,3.343420001021961685e-01
1.694444444443599554e+06,6.628082516057252904e-02,3.172745858604959501e-01
1.699999999999152264e+06,1.578499285827791310e-01,3.014534705412150739e-01
1.705555555554705206e+06,1.603267426279555707e-01,2.867623847045857044e-01
1.711111111110257916e+06,1.319105192994688980e-01,2.730980551296954828e-01
1.716666666665810626e+06,1.769185985717337539e-01,2.603685343760577808e-01
1.722222222221363569e+06,1.630975103522204761e-01,2.484917701314121319e-01
1.727777777776916279e+06,1.195782708530220700e-01,2.373943767668889315e-01
1.733333333332468988e+06,1.027392534398511720e-01,2.270105778268837748e-01
1.738888888888021698e+06,1.097679399606864004e-01,2.172812933749744546e-01
1.744444444443574641e+06,8.887186640142863414e-02,2.081533504008061808e-01
1.749999999999127351e+06,7.960304743252863413e-02,1.995787980314018273e-01
1.755555555554680061e+06,8.052802098849597134e-02,1.915143122186880875e-01
1.761111111110233003e+06,9.512594959508383075e-02,1.839206770032300597e-01
1.766666666665785713e+06,1.229613786427165845e-01,1.767623314718258787e-01
1.772222222221338423e+06,7.019917206088427397e-02,1.700069732068159312e-01
1.777777777776891366e+06,9.094496559980343175e-02,1.636252104272689911e-01
1.783333333332444075e+06,5.620276527247319159e-02,1.575902561952109981e-01
1.788888888887996785e+06,7.512658030059758685e-02,1.518776590435305107e-01
1.794444444443549728e+06,7.246283593371320719e-02,1.464650652086310345e-01
1.799999999999102438e+06,6.349775429793336201e-02,1.413320083469636890e-01
1.805555555554655148e+06,9.162330468642690406e-02,1.364597232021744488e-01
1.811111111110208090e+06,4.829125317217849989e-02,1.318309801867643960e-01
1.816666666665760800e+06,4.595094627367643514e-02,1.274299382637328615e-01
1.822222222221313510e+06,4.836807525337762093e-02,1.232420138719496489e-01
1.827777777776866453e+06,5.314572047777640917e-02,1.192537639441491742e-01
1.833333333332419163e+06,4.105243919262736851e-02,1.154527813268825392e-01
1.838888888887971872e+06,4.177934577499526486e-02,1.118276011345289700e-01
1.844444444443524815e+06,4.614164974952658649e-02,1.083676167604061824e-01
1.849999999999077525e+06,4.499357283455458073e-02,1.050630044319965650e-01
1.855555555554630235e+06,5.943147121876925232e-02,1.019046553384229115e-01
1.861111111110183178e+06,5.139938279865355342e-02,9.888411447998844694e-02
1.866666666665735887e+06,3.748992071718902641e-02,9.599352549470939466e-02
1.872222222221288597e+06,3.692286909492053376e-02,9.322558080775257550e-02
1.877777777776841540e+06,2.645933002641220541e-02,9.057347652858746545e-02
1.883333333332394250e+06,4.217276177704155915e-02,8.803087158919407906e-02
1.888888888887946960e+06,2.786294146864302587e-02,8.559185067631103205e-02
1.894444444443499902e+06,3.229881776476037358e-02,8.325089056270403021e-02
1.899999999999052612e+06,3.873550650926089328e-02,8.100282948783346648e-02
1.905555555554605322e+06,2.422523355440813625e-02,7.884283927801345737e-02
1.911111111110158265e+06,3.705631477154384956e-02,7.676639993094860892e-02
1.916666666665710974e+06,4.246999592905585652e-02,7.476927642006292452e-02
1.922222222221263684e+06,3.051117365072403970e-02,7.284749750086889908e-02
1.927777777776816627e+06,1.835429366022083009e-02,7.099733632524431182e-02
1.933333333332369337e+06,1.278401529598373332e-02,6.921529269030374243e-02
1.938888888887922047e+06,1.526686038044305221e-02,6.749807676693310443e-02
1.944444444443474757e+06,2.228503606896292330e-02,6.584259416930814124e-02
1.949999999999027699e+06,2.672629351002275833e-02,6.424593224110324019e-02
1.955555555554580409e+06,1.713797772611223846e-02,6.270534744685465900e-02
1.961111111110133119e+06,1.933737429849127082e-02,6.121825376826378617e-02
1.966666666665686062e+06,2.527641732416327155e-02,5.978221201529562018e-02
1.972222222221238771e+06,8.247082941816016866e-03,5.839491997088475800e-02
1.977777777776791481e+06,1.502848325755333676e-02,5.705420329604738577e-02
1.983333333332344424e+06,2.258669156428868424e-02,5.575800712932427877e-02
1.988888888887897134e+06,9.374277019453515492e-03,5.450438832084465030e-02
1.994444444443449844e+06,1.547236807377590749e-02,5.329150824699459277e-02
1.999999999999002786e+06,2.338273288892038504e-02,5.211762615677577315e-02
2.005555555554555496e+06,1.992038678288502590e-02,5.098109300550950074e-02
2.011111111110108206e+06,1.555391100483424077e-02,4.988034573564578689e-02
2.016666666665661149e+06,1.687501851548365434e-02,4.881390196812582238e-02
2.022222222221213859e+06,1.541286421844222619e-02,4.778035507106179886e-02
2.027777777776766568e+06,2.119213542474541676e-02,4.677836957548530544e-02
2.033333333332319511e+06,1.648634655963347739e-02,4.580667691060914815e-02
2.038888888887872221e+06,1.502069654462682806e-02,4.486407143347635740e-02
2.044444444443424931e+06,1.059203340920500912e-02,4.394940673006456772e-02
2.049999999998977873e+06,1.077982697984355628e-02,4.306159216689951080e-02
2.055555555554530583e+06,1.304553082468689826e-02,4.219958967402656635e-02
2.061111111110083293e+06,1.235250977000567491e-02,4.136241074181561117e-02
2.066666666665636236e+06,1.528973960878062151e-02,4.054911361555159355e-02
2.072222222221188946e+06,1.351367612501231524e-02,3.975880067310035709e-02
2.077777777776741656e+06,1.934631359320334448e-02,3.899061597215584818e-02
2.083333333332294598e+06,1.772944495139981355e-02,3.824374295468176838e-02
2.088888888887847308e+06,1.337389841445595778e-02,3.751740229716576253e-02
2.094444444443400018e+06,1.145780985160324908e-02,3.681084989622110393e-02
2.099999999998952728e+06,1.418411301427616178e-02,3.612337497990682905e-02
2.105555555554505438e+06,1.349126583657855177e-02,3.545429833589858193e-02
2.111111111110058613e+06,1.226093658479130051e-02,3.480297064833893367e-02
2.116666666665611323e+06,1.205600931145851644e-02,3.416877093583177427e-02
2.122222222221164033e+06,1.503555284674511043e-02,3.355110508362579153e-02
2.127777777776716743e+06,1.066975634792766484e-02,3.294940446356636743e-02
2.133333333332269453e+06,6.756451322493420980e-03,3.236312463588026517e-02
2.138888888887822162e+06,6.939395754733354918e-03,3.179174412730566973e-02
2.144444444443375338e+06,1.233134337476059737e-02,3.123476328048935616e-02
