freq, psd, lorentzian
6.277777777774647111e+05,2.032394169360210445e-01,1.362713066640366122e-01
6.333333333330175374e+05,1.252215933800312486e-01,1.230471739445665597e-01
6.388888888885703636e+05,1.320187489476790654e-01,1.116652047605177361e-01
6.444444444441230735e+05,1.207470133287472103e-01,1.017991299421834028e-01
6.499999999996758997e+05,9.005976707632089295e-02,9.319171214199460651e-02
6.555555555552287260e+05,7.877623955443650849e-02,8.563796175429753965e-02
6.611111111107814359e+05,5.559757191726567849e-02,7.897292042737912021e-02
6.666666666663342621e+05,6.193191606935447707e-02,7.306264696326580932e-02
6.722222222218869720e+05,4.497360635488916597e-02,6.779748223987186462e-02
6.777777777774397982e+05,7.677116755676366422e-02,6.308695848010013874e-02
6.833333333329926245e+05,9.347070963701674395e-02,5.885591009205935059e-02
6.888888888885453343e+05,7.340872029340556049e-02,5.504147290807107074e-02
6.944444444440981606e+05,8.832377716087252972e-02,5.159074747794139409e-02
6.999999999996509869e+05,3.022782474458781884e-02,4.845896379014738575e-02
7.055555555552036967e+05,2.958172380337764640e-02,4.560802822548432750e-02
7.111111111107565230e+05,3.611129536634551107e-02,4.300536447462028483e-02
7.166666666663093492e+05,4.902699973318466742e-02,4.062298241953524180e-02
7.222222222218620591e+05,7.147406875019403361e-02,3.843672518055604032e-02
7.277777777774148853e+05,2.912249430602722663e-02,3.642565643409052117e-02
7.333333333329677116e+05,3.477385086217348042e-02,3.457155893224836407e-02
7.388888888885204215e+05,1.777988206557380713e-02,3.285852175674940784e-02
7.444444444440732477e+05,2.117393324410078714e-02,3.127259881720996504e-02
7.499999999996260740e+05,3.249626001104592016e-02,2.980152488646144529e-02
7.555555555551787838e+05,4.089445264182524353e-02,2.843447836104097404e-02
7.611111111107316101e+05,3.343446395833751111e-02,2.716188216686579032e-02
7.666666666662843199e+05,4.504000458418719322e-02,2.597523596182102143e-02
7.722222222218371462e+05,4.591782400384920859e-02,2.486697413907746138e-02
7.777777777773899725e+05,2.941199887743381827e-02,2.383034519695075709e-02
7.833333333329426823e+05,3.469117011525330724e-02,2.285930888000420672e-02
7.888888888884955086e+05,3.709369262459612238e-02,2.194844816236019361e-02
7.944444444440483348e+05,4.884323435263301233e-02,2.109289367608854771e-02
7.999999999996010447e+05,5.099510762926230678e-02,2.028825861428668748e-02
8.055555555551538710e+05,3.322209236143543187e-02,1.953058248247327086e-02
8.111111111107066972e+05,2.565291525802264327e-02,1.881628235048676129e-02
8.166666666662594071e+05,1.672168902637478916e-02,1.814211048364361423e-02
8.222222222218122333e+05,1.950807189578385864e-02,1.750511741695033249e-02
8.277777777773650596e+05,3.010593552205123244e-02,1.690261968789504021e-02
8.333333333329177694e+05,2.098778389282348125e-02,1.633217156824439895e-02
8.388888888884705957e+05,6.582026804587932239e-03,1.579154023846839408e-02
8.444444444440234220e+05,2.231424510327582877e-02,1.527868393398381167e-02
8.499999999995761318e+05,4.000654174613200997e-02,1.479173266360311878e-02
8.555555555551289581e+05,2.292550873478375190e-02,1.432897116001075749e-02
8.611111111106817843e+05,1.467898163232183792e-02,1.388882377186394235e-02
8.666666666662344942e+05,1.242586632416418750e-02,1.346984104892951124e-02
8.722222222217873204e+05,1.865478727588535876e-02,1.307068780690047276e-02
8.777777777773400303e+05,1.525986910097817083e-02,1.269013248830706646e-02
8.833333333328928566e+05,1.635467968474997591e-02,1.232703766116390737e-02
8.888888888884456828e+05,1.916246842753338911e-02,1.198035151842958244e-02
8.944444444439983927e+05,1.586415927720636124e-02,1.164910025961356232e-02
8.999999999995512189e+05,1.396904389486261500e-02,1.133238125145972358e-02
9.055555555551040452e+05,1.416456632027336855e-02,1.102935687798575065e-02
9.111111111106567550e+05,1.278682707037363114e-02,1.073924900161421503e-02
9.166666666662095813e+05,1.295899486851945226e-02,1.046133396698553306e-02
9.222222222217624076e+05,1.871769503862965450e-02,1.019493808753785431e-02
9.277777777773151174e+05,1.429044097264452022e-02,9.939433562277845066e-03
9.333333333328679437e+05,9.578150601930242314e-03,9.694234776520224348e-03
9.388888888884207699e+05,1.355323182031860536e-02,9.458794945886007943e-03
9.444444444439734798e+05,1.229187522318336313e-02,9.232603067640697547e-03
9.499999999995263061e+05,1.316193362883453372e-02,9.015181147626744745e-03
9.555555555550791323e+05,1.732532206341558245e-02,8.806081674685963673e-03
9.611111111106318422e+05,1.678567739817978660e-02,8.604885317650537435e-03
9.666666666661846684e+05,1.329099633723317478e-02,8.411198822769009112e-03
9.722222222217373783e+05,1.110477910413295438e-02,8.224653091879073966e-03
9.777777777772902045e+05,7.128762566792028535e-03,8.044901423787796657e-03
9.833333333328430308e+05,8.665917705578044319e-03,7.871617903211603623e-03
9.888888888883957407e+05,1.099560764662264704e-02,7.704495923295622689e-03
9.944444444439485669e+05,8.586591492508731036e-03,7.543246829204721358e-03
9.999999999995013932e+05,9.095753081315357050e-03,7.387598671580480891e-03
1.005555555555054103e+06,1.424354920509428822e-02,7.237295059811728846e-03
1.011111111110606929e+06,1.702828850145573711e-02,7.092094106089128110e-03
1.016666666666159756e+06,1.487099042351851079e-02,6.951767452122871449e-03
1.022222222221712465e+06,1.754599085553683324e-02,6.816099371210607334e-03
1.027777777777265292e+06,1.506610169487608737e-02,6.684885939062490748e-03
1.033333333332818118e+06,1.493019772216208282e-02,6.557934267432236584e-03
1.038888888888370828e+06,9.524987791044452548e-03,6.435061795176087035e-03
1.044444444443923654e+06,1.338991647007673619e-02,6.316095631874307087e-03
1.049999999999476364e+06,1.789900770010107584e-02,6.200871949608558614e-03
1.055555555555029307e+06,9.965972944826843524e-03,6.089235418899732744e-03
1.061111111110582016e+06,1.131887767586092081e-02,5.981038685180033523e-03
1.066666666666134726e+06,1.114265275520559019e-02,5.876141882504380860e-03
1.072222222221687669e+06,1.154584085018634139e-02,5.774412181504758740e-03
1.077777777777240379e+06,1.084583316728186635e-02,5.675723368859435757e-03
1.083333333332793089e+06,7.469360694392119734e-03,5.579955455791068240e-03
1.088888888888346031e+06,5.602116635370442757e-03,5.486994313326264486e-03
1.094444444443898741e+06,1.046069476682622706e-02,5.396731332246378077e-03
1.099999999999451451e+06,7.928810166346595897e-03,5.309063105837679049e-03
1.105555555555004394e+06,6.673366454014683508e-03,5.223891133710740868e-03
1.111111111110557104e+06,5.084683944671888889e-03,5.141121545105027321e-03
1.116666666666109813e+06,7.810955882040940788e-03,5.060664840227389709e-03
1.122222222221662523e+06,7.291662273724280191e-03,4.982435648293787045e-03
1.127777777777215466e+06,7.275931633935540585e-03,4.906352501052827809e-03
1.133333333332768176e+06,8.789519399495224206e-03,4.832337620669396004e-03
1.138888888888320886e+06,8.489301540675633917e-03,4.760316720937157742e-03
1.144444444443873828e+06,9.670559343516797052e-03,4.690218820871385960e-03
1.149999999999426538e+06,8.780338999571155392e-03,4.621976069808739380e-03
1.155555555554979248e+06,6.964941928110640092e-03,4.555523583209341622e-03
1.161111111110532191e+06,7.356755846578673028e-03,4.490799288419292101e-03
1.166666666666084900e+06,1.028478527154439923e-02,4.427743779709083366e-03
1.172222222221637610e+06,9.131901503530680253e-03,4.366300181955788152e-03
1.177777777777190553e+06,1.336005831443549431e-02,4.306414022385070955e-03
1.183333333332743263e+06,9.084037333662378644e-03,4.248033109832983871e-03
1.188888888888295973e+06,5.750757394914487834e-03,4.191107421027862219e-03
1.194444444443848915e+06,7.689844093064389027e-03,4.135588993429776747e-03
1.199999999999401625e+06,9.277140965596834821e-03,4.081431824198909590e-03
1.205555555554954335e+06,8.243254113071479469e-03,4.028591774895496497e-03
1.211111111110507278e+06,6.011607249963538992e-03,3.977026481542796782e-03
1.216666666666059988e+06,5.354915503396721899e-03,3.926695269710895123e-03
1.222222222221612697e+06,5.741992508357293343e-03,3.877559074303577220e-03
1.227777777777165640e+06,4.673375207804460717e-03,3.829580363752948299e-03
1.233333333332718350e+06,4.234667266262834816e-03,3.782723068347154747e-03
1.238888888888271060e+06,5.258743983740615628e-03,3.736952512435668533e-03
1.244444444443824003e+06,7.727099973206163520e-03,3.692235350274248283e-03
1.249999999999376712e+06,9.459125635101017435e-03,3.648539505287989090e-03
1.255555555554929422e+06,7.112289943847997092e-03,3.605834112545864591e-03
1.261111111110482365e+06,6.238490141219067003e-03,3.564089464254231298e-03
1.266666666666035075e+06,5.572676743503624484e-03,3.523276958089540962e-03
1.272222222221587785e+06,5.755055063971269494e-03,3.483369048202484154e-03
1.277777777777140727e+06,6.447829149354046899e-03,3.444339198736929945e-03
1.283333333332693437e+06,5.038898416744587612e-03,3.406161839717176433e-03
1.288888888888246147e+06,6.535215291214782792e-03,3.368812325166628107e-03
1.294444444443799090e+06,5.001183479763303928e-03,3.332266893329834112e-03
1.299999999999351799e+06,4.167886301691419229e-03,3.296502628878023641e-03
1.305555555554904509e+06,4.363911839853661274e-03,3.261497426985903152e-03
1.311111111110457452e+06,6.490212836329522540e-03,3.227229959174594646e-03
1.316666666666010162e+06,2.818569845129308485e-03,3.193679640822166647e-03
1.322222222221562872e+06,4.186310596760916235e-03,3.160826600249356556e-03
1.327777777777115582e+06,4.716784680184406102e-03,3.128651649293825391e-03
1.333333333332668524e+06,8.020621788806268915e-03,3.097136255291586381e-03
1.338888888888221234e+06,6.807123165498264392e-03,3.066262514389223644e-03
1.344444444443773944e+06,8.079152970250153692e-03,3.036013126115160582e-03
1.349999999999326887e+06,7.859506948140485005e-03,3.006371369142547129e-03
1.355555555554879596e+06,3.964413884033598026e-03,2.977321078180384696e-03
1.361111111110432306e+06,2.103743077186526200e-03,2.948846621933245982e-03
1.366666666665985249e+06,4.218741568436655195e-03,2.920932882073514272e-03
1.372222222221537959e+06,3.882736352121092180e-03,2.893565233173317746e-03
1.377777777777090669e+06,8.142226703043917158e-03,2.866729523546425549e-03
1.383333333332643611e+06,5.027631782131295780e-03,2.840412056953262477e-03
1.388888888888196321e+06,3.172453868011303017e-03,2.814599575124897019e-03
1.394444444443749031e+06,3.926047386044906329e-03,2.789279241064339474e-03
1.399999999999301974e+06,4.502959881986778705e-03,2.764438623085931947e-03
1.405555555554854684e+06,5.985455093805495258e-03,2.740065679555750075e-03
1.411111111110407393e+06,7.268301052406589934e-03,2.716148744298052271e-03
1.416666666665960336e+06,4.088704722581444628e-03,2.692676512634777260e-03
1.422222222221513046e+06,3.326223553923783258e-03,2.669638028026887887e-03
1.427777777777065756e+06,4.723068869375912811e-03,2.647022669288080429e-03
1.433333333332618698e+06,3.357734817858854231e-03,2.624820138343031840e-03
1.438888888888171408e+06,6.019735296902892045e-03,2.603020448503818446e-03
1.444444444443724118e+06,6.701273128670248713e-03,2.581613913239601526e-03
1.449999999999277061e+06,6.913033289587409459e-03,2.560591135415998809e-03
1.455555555554829771e+06,9.188564503249622289e-03,2.539942996981840295e-03
1.461111111110382481e+06,3.915890985664509209e-03,2.519660649082147794e-03
1.466666666665935423e+06,2.366077345288999934e-03,2.499735502577358527e-03
1.472222222221488133e+06,3.221648279480759849e-03,2.480159218949811416e-03
1.477777777777040843e+06,2.401472000186500103e-03,2.460923701579514379e-03
1.483333333332593786e+06,2.174730200414379689e-03,2.442021087372179752e-03
1.488888888888146495e+06,2.174499756088521096e-03,2.423443738723340696e-03
1.494444444443699205e+06,6.797598385526521479e-03,2.405184235803227519e-03
1.499999999999252148e+06,7.996736480454571042e-03,2.387235369147861722e-03
1.505555555554804858e+06,4.433412335983976174e-03,2.369590132542545927e-03
1.511111111110357568e+06,4.751087487199693975e-03,2.352241716184636476e-03
1.516666666665910510e+06,2.770237405585714366e-03,2.335183500113153805e-03
1.522222222221463220e+06,3.725105786818785295e-03,2.318409047893382844e-03
1.527777777777015930e+06,4.134703275393201288e-03,2.301912100545223331e-03
1.533333333332568640e+06,1.371734847705778290e-03,2.285686570704594141e-03
1.538888888888121583e+06,2.691729250752876706e-03,2.269726537007728771e-03
1.544444444443674292e+06,2.423907003685924280e-03,2.254026238688687858e-03
1.549999999999227002e+06,2.536423657241609550e-03,2.238580070380882109e-03
1.555555555554779945e+06,3.375372095388711868e-03,2.223382577113857447e-03
1.561111111110332655e+06,4.569490231801505778e-03,2.208428449497004849e-03
1.566666666665885365e+06,5.328609048122817139e-03,2.193712519082241172e-03
1.572222222221438307e+06,2.887281437732201837e-03,2.179229753898124892e-03
1.577777777776991017e+06,1.887019095158054809e-03,2.164975254148182506e-03
1.583333333332543727e+06,3.397224103770457408e-03,2.150944248066587790e-03
1.588888888888096670e+06,4.419392994024532242e-03,2.137132087924650987e-03
1.594444444443649380e+06,2.346254541713994717e-03,2.123534246181883745e-03
1.599999999999202089e+06,2.833517250359736655e-03,2.110146311775672797e-03
1.605555555554755032e+06,3.593951451306817181e-03,2.096963986543904160e-03
1.611111111110307742e+06,3.734530184524479691e-03,2.083983081775116382e-03
1.616666666665860452e+06,3.919467362551815222e-03,2.071199514881005583e-03
1.622222222221413394e+06,2.507673179568229403e-03,2.058609306186358692e-03
1.627777777776966104e+06,2.723219063914879712e-03,2.046208575831698177e-03
1.633333333332518814e+06,4.598508638301702575e-03,2.033993540784135787e-03
1.638888888888071757e+06,2.535153613409863761e-03,2.021960511952142301e-03
1.644444444443624467e+06,4.131008327730344848e-03,2.010105891400118527e-03
1.649999999999177177e+06,3.732249905107321540e-03,1.998426169658847496e-03
1.655555555554730119e+06,3.490825347774927697e-03,1.986917923128070883e-03
1.661111111110282829e+06,2.941043398018336127e-03,1.975577811567602246e-03
1.666666666665835539e+06,3.339511837786619461e-03,1.964402575673544499e-03
1.672222222221388482e+06,4.067946379074840330e-03,1.953389034736326049e-03
1.677777777776941191e+06,2.454084870893148002e-03,1.942534084377426154e-03
1.683333333332493901e+06,2.444821635124225147e-03,1.931834694361757657e-03
1.688888888888046844e+06,3.866010270457935147e-03,1.921287906482861251e-03
1.694444444443599554e+06,2.763578104934257505e-03,1.910890832518130113e-03
1.699999999999152264e+06,1.785435823012858749e-03,1.900640652251439806e-03
1.705555555554705206e+06,1.254244926130536472e-03,1.890534611560650349e-03
1.711111111110257916e+06,1.439314288122036344e-03,1.880570020567566992e-03
1.716666666665810626e+06,1.664691432810230408e-03,1.870744251848028249e-03
1.722222222221363569e+06,1.437031603358149105e-03,1.861054738699908107e-03
1.727777777776916279e+06,2.563209730107560667e-03,1.851498973466896535e-03
1.733333333332468988e+06,2.455943131323154102e-03,1.842074505916012177e-03
1.738888888888021698e+06,2.760553495939449455e-03,1.832778941666895686e-03
1.744444444443574641e+06,3.497592342948038779e-03,1.823609940670994564e-03
1.749999999999127351e+06,4.394226705468429542e-03,1.814565215738843645e-03
1.755555555554680061e+06,2.384014587379451339e-03,1.805642531113705630e-03
1.761111111110233003e+06,1.844617271251478962e-03,1.796839701089915017e-03
1.766666666665785713e+06,2.673226139498954823e-03,1.788154588674331202e-03
1.772222222221338423e+06,2.365547575885822498e-03,1.779585104289366183e-03
1.777777777776891366e+06,1.895185935558225260e-03,1.771129204516121245e-03
1.783333333332444075e+06,2.947101270372254680e-03,1.762784890876225533e-03
1.788888888887996785e+06,2.213228868480599746e-03,1.754550208651009134e-03
1.794444444443549728e+06,2.427739234273598289e-03,1.746423245736718720e-03
1.799999999999102438e+06,2.893995419361897539e-03,1.738402131534520475e-03
1.805555555554655148e+06,3.650929082180206023e-03,1.730485035874087477e-03
1.811111111110208090e+06,2.658918110195445349e-03,1.722670167969613409e-03
1.816666666665760800e+06,2.014207181922083797e-03,1.714955775407147557e-03
1.822222222221313510e+06,1.853702961743845410e-03,1.707340143162170603e-03
1.827777777776866453e+06,1.210653159767821271e-03,1.699821592646395081e-03
1.833333333332419163e+06,1.847438864384564651e-03,1.692398480782794559e-03
1.838888888887971872e+06,1.527118504423221994e-03,1.685069199107911992e-03
1.844444444443524815e+06,2.522179400492062084e-03,1.677832172900529158e-03
1.849999999999077525e+06,4.307818210696238818e-03,1.670685860335824596e-03
1.855555555554630235e+06,2.997565466331249869e-03,1.663628751664156811e-03
1.861111111110183178e+06,2.123397636892692189e-03,1.656659368413672178e-03
1.866666666665735887e+06,2.095798908932939176e-03,1.649776262615942381e-03
1.872222222221288597e+06,2.012602742741071392e-03,1.642978016053873959e-03
1.877777777776841540e+06,2.216807955766865717e-03,1.636263239531165082e-03
1.883333333332394250e+06,1.994653452868986113e-03,1.629630572162605023e-03
1.888888888887946960e+06,4.205032713625777435e-03,1.623078680684537835e-03
1.894444444443499902e+06,4.476591677267612902e-03,1.616606258784840378e-03
1.899999999999052612e+06,2.169768942731159934e-03,1.610212026451787130e-03
1.905555555554605322e+06,1.820134033197142029e-03,1.603894729341189896e-03
1.911111111110158265e+06,2.256898378598839149e-03,1.597653138161236452e-03
1.916666666665710974e+06,1.577539427888642468e-03,1.591486048074460240e-03
1.922222222221263684e+06,2.267395766555864965e-03,1.585392278116296190e-03
1.927777777776816627e+06,1.074740052292186016e-03,1.579370670629704626e-03
1.933333333332369337e+06,1.122761378125492187e-03,1.573420090715356087e-03
1.938888888887922047e+06,1.354576486576068196e-03,1.567539425696880262e-03
1.944444444443474757e+06,2.203658078316933500e-03,1.561727584600727369e-03
1.949999999999027699e+06,2.567212999873223420e-03,1.555983497650170570e-03
1.955555555554580409e+06,1.476619964945681714e-03,1.550306115773021371e-03
1.961111111110133119e+06,1.894457375392527175e-03,1.544694410122629102e-03
1.966666666665686062e+06,2.423009022393244217e-03,1.539147371611761803e-03
1.972222222221238771e+06,1.631975182524512784e-03,1.533664010458971050e-03
1.977777777776791481e+06,1.345169563777389148e-03,1.528243355747059508e-03
1.983333333332344424e+06,1.251373551597937100e-03,1.522884454993284759e-03
1.988888888887897134e+06,1.251613351931599042e-03,1.517586373730946819e-03
1.994444444443449844e+06,1.771249612775359665e-03,1.512348195102007848e-03
1.999999999999002786e+06,1.879342934140474817e-03,1.507169019460424201e-03
2.005555555554555496e+06,1.393624345855464701e-03,1.502047963985861248e-03
2.011111111110108206e+06,8.487270543137254673e-04,1.496984162307484108e-03
2.016666666665661149e+06,8.042304197525386791e-04,1.491976764137527452e-03
2.022222222221213859e+06,2.878038887843594081e-03,1.487024934914351216e-03
2.027777777776766568e+06,2.507540312143225272e-03,1.482127855454706388e-03
2.033333333332319511e+06,2.652754479826005540e-03,1.477284721614935273e-03
2.038888888887872221e+06,2.304702272098308347e-03,1.472494743960851664e-03
2.044444444443424931e+06,2.045812317007700189e-03,1.467757147446040059e-03
2.049999999998977873e+06,2.549484480190232927e-03,1.463071171098336270e-03
2.055555555554530583e+06,2.453840370936826928e-03,1.458436067714248292e-03
2.061111111110083293e+06,2.737475110219994220e-03,1.453851103561089103e-03
2.066666666665636236e+06,1.945184490948896096e-03,1.449315558086600869e-03
2.072222222221188946e+06,1.921994558299585818e-03,1.444828723635857614e-03
2.077777777776741656e+06,1.389892108177272906e-03,1.440389905175230379e-03
2.083333333332294598e+06,1.033569069742514305e-03,1.435998420023227966e-03
2.088888888887847308e+06,1.427006249349192096e-03,1.431653597588004867e-03
2.094444444443400018e+06,1.072487711810027160e-03,1.427354779111356629e-03
2.099999999998952728e+06,5.751650586653748445e-04,1.423101317419016819e-03
2.105555555554505438e+06,2.558155795300838097e-03,1.418892576677078642e-03
2.111111111110058613e+06,2.533921563617974951e-03,1.414727932154372092e-03
2.116666666665611323e+06,1.703838917467633170e-03,1.410606769990631598e-03
2.122222222221164033e+06,1.914626491856506914e-03,1.406528486970286349e-03
2.127777777776716743e+06,2.559178482760625373e-03,1.402492490301728446e-03
2.133333333332269453e+06,2.334588075165249747e-03,1.398498197401899269e-03
2.138888888887822162e+06,1.802364572134601941e-03,1.394545035686055312e-03
2.144444444443375338e+06,2.465343948898499320e-03,1.390632442362561231e-03
