timestep,xmain,pmain,xhigh,phigh,xlow,plow
11.384,-27527.418534862067,428720.6192387495,51311.28303799945,-138762.82874260668,-797747.0963793801,285975.1383000825
11.392,-3710.2678773396237,432608.9859905331,40819.00812416048,-139253.0300718126,-790267.2685859808,308949.8399919901
11.4,20277.41240529377,434900.78383651824,30315.296237137693,-139192.45522560063,-782176.7399068845,331457.2132361658
11.408,44348.02283901956,435587.52674810495,19840.23744033313,-138564.3665206292,-773572.4457476243,353472.45263930963
11.416,68412.37464767229,434664.5929258207,9439.379605907348,-137399.09769613735,-764413.0669372655,374991.4092732134
11.424,92382.20305842641,432136.4852626336,-869.2810907602599,-135802.73010616234,-754711.4488498708,395985.0782585253
11.432,116168.21314076004,428012.16671219957,-11030.680710631272,-133719.33881948207,-744501.1039196284,416460.63977468415
11.44,139682.42504456724,422302.00150510116,-21016.911496539622,-131122.93815216128,-733757.9207050622,436390.5900664267
11.448,162838.10250038753,415027.63894705713,-30801.296434985827,-128095.05148230321,-722538.9997728424,455777.27823790413
11.456,185547.81353229878,406212.3408873643,-40333.03650295916,-124600.06054999497,-710812.8324388097,474605.118403698
11.464,207729.63246698835,395888.90244636877,-49586.213466452784,-120640.47201296942,-698630.2088959501,492860.5177928741
11.472,229298.99914079072,384093.2514894928,-58513.618942388486,-116320.78387387625,-686010.5691062099,510550.44289788196
11.48,250174.7304594176,370865.7869964383,-67104.96019839568,-111514.98690513152,-672987.5813037426,527653.6365110908
11.488,270281.9105227037,356251.9790842108,-75322.9226968898,-106314.67214270972,-659519.4509036356,544165.5670051401
11.496,289544.63189510215,340303.9283401736,-83130.73963029745,-100771.95789774979,-645639.9228252851,560101.3251730363
11.504,307889.65751870547,323077.85914911417,-90501.96976088999,-94864.76718006532,-631398.6060269632,575428.8526832027
11.512,325246.58537644974,304636.06927213777,-97412.96124224647,-88688.19420630613,-616715.4088502965,590173.3421833301
11.52,341552.2710250469,285040.7313903391,-103865.82763611818,-82230.84445045592,-601692.5177256902,604324.4492446905
11.528,356744.63935436483,264364.09033470775,-109821.80825004059,-75575.33665989849,-586316.6289185272,617893.5379678531
11.536,370765.2797570609,242676.16487179796,-115268.52521122758,-68642.56206503746,-570629.3873673676,630862.2182088649
11.544,383560.6399379069,220055.76252786102,-120177.30914314538,-61487.53398878217,-554603.7391710754,643230.9724658721
11.552,395082.3119184417,196581.88746289903,-124527.6622512365,-54111.61917612061,-538290.8431803136,655007.9706706908
11.56,405282.34339653264,172337.89386308484,-128318.23716702721,-46685.789215469376,-521680.17828306,666208.3451101057
11.568,414124.45766532957,147408.11011169973,-131558.65621854796,-39122.301564352434,-504801.17901833943,676833.3818684375
11.576,421572.1306306328,121881.5846897607,-134216.81393495813,-31522.426167599184,-487652.887835309,686884.2844735712
11.584,427593.66460311116,95849.41106207938,-136305.2205833188,-23862.541916399994,-470272.5693995889,696371.3180947462
11.592,432164.11186953454,69402.90379878972,-137820.13134655586,-16184.603609266285,-452626.1105442439,705279.1867928142
11.6,435262.35136136843,42635.364398157566,-138745.58907146932,-8500.74127994573,-434783.58293350704,713649.1802379545
11.608,436875.038573251,15641.380273298706,-139094.48409797956,-868.8362002781324,-416741.8442110717,721462.9155394583
11.616,436989.4238177671,-11483.458598946288,-138881.8110789608,6655.224591348822,-398506.65612592286,728749.2353648039
11.624,435602.79316831235,-38643.526876804346,-138097.05880400658,14014.291077363836,-380123.1922028351,735502.707245769
11.632,432713.8852059166,-65741.77892330464,-136758.00867449873,21301.741628673844,-361569.052289824,741725.1461032977
11.64,428332.4765852162,-92683.13813693245,-134873.00106074504,28373.04587035654,-342869.3738999937,747432.4194294179
11.648,422469.5545132221,-119372.48090671771,-132461.00253773827,35266.28075154995,-324026.8594147406,752639.1359870833
11.656,415139.40179158316,-145714.81811008276,-129535.46968123384,42047.22111993825,-305035.5409265522,757344.4781526716
11.664,406363.26555767754,-171618.8914554401,-126117.71913517092,48449.75261747821,-285964.3253920383,761573.1807452342
11.672,396170.15593983704,-196992.19605372447,-122212.17224884307,54660.49789716718,-266749.24646029115,765333.1604065812
11.68,384591.4494042267,-221745.62306988696,-117862.79152188354,60556.438337052554,-247488.42521375476,768618.8717546707
11.688,371663.61936703924,-245791.56895986706,-113083.46869140991,66123.43718343391,-228131.69656788214,771447.9575768936
11.696,357426.3621501619,-269044.5809478641,-107890.20146757105,71344.8402965555,-208684.0263217149,773856.1851773256
11.704,341927.9183124632,-291424.67131192837,-102323.14849339919,76228.26341813031,-189207.20183050988,775803.875605531
11.712,325216.6927051524,-312852.0014760433,-96398.66235645088,80708.76930306594,-169643.50654600209,777325.4778587827
11.72,307350.48514398787,-333251.63820531825,-90147.73584996519,84862.37514197273,-150087.37096105088,778433.0030876327
