freq, psd, lorentzian
1.538888888889425062e+07,1.969068613500439255e-10,1.908657400481104686e-09
1.540000000000536442e+07,1.782718813299964309e-10,1.908554833080934901e-09
1.541111111111648008e+07,1.291047674831188863e-10,1.908452505033803825e-09
1.542222222222759575e+07,2.587980129658218122e-10,1.908350415595547107e-09
1.543333333333870955e+07,3.316661422592895464e-10,1.908248564024889736e-09
1.544444444444982521e+07,1.495718954065147023e-10,1.908146949583433221e-09
1.545555555556094088e+07,1.788412195888241883e-10,1.908045571535641944e-09
1.546666666667205468e+07,2.689071729238923995e-10,1.907944429148829925e-09
1.547777777778317034e+07,1.637779229187830634e-10,1.907843521693148412e-09
1.548888888889428601e+07,1.551433677450137947e-10,1.907742848441570580e-09
1.550000000000539981e+07,9.910280333269807322e-11,1.907642408669881192e-09
1.551111111111651547e+07,1.884311122809396016e-10,1.907542201656660880e-09
1.552222222222762927e+07,2.990743900918093403e-10,1.907442226683275393e-09
1.553333333333874494e+07,1.969311069144171130e-10,1.907342483033861124e-09
1.554444444444986060e+07,1.551233971714019489e-10,1.907242969995313523e-09
1.555555555556097440e+07,1.927013799752838297e-10,1.907143686857273457e-09
1.556666666667209007e+07,2.289627157313035040e-10,1.907044632912115207e-09
1.557777777778320573e+07,1.310983175617899455e-10,1.906945807454933240e-09
1.558888888889431953e+07,1.036566440242760017e-10,1.906847209783529384e-09
1.560000000000543520e+07,1.414901486493573850e-10,1.906748839198402077e-09
1.561111111111654900e+07,1.726974665612766125e-10,1.906650695002731890e-09
1.562222222222766466e+07,1.069074099364532711e-10,1.906552776502370772e-09
1.563333333333878033e+07,1.440463340522114332e-10,1.906455083005828818e-09
1.564444444444989413e+07,1.282114851349939245e-10,1.906357613824261862e-09
1.565555555556100979e+07,3.737532764498493866e-10,1.906260368271460718e-09
1.566666666667212546e+07,4.303680005235821326e-10,1.906163345663837539e-09
1.567777777778323926e+07,1.922648575251690830e-10,1.906066545320414232e-09
1.568888888889435492e+07,2.729119306847111148e-10,1.905969966562812116e-09
1.570000000000547059e+07,2.350587962891522181e-10,1.905873608715236627e-09
1.571111111111658439e+07,1.919096442739527718e-10,1.905777471104469451e-09
1.572222222222770005e+07,8.384947561724132068e-11,1.905681553059854055e-09
1.573333333333881386e+07,1.089360089146202047e-10,1.905585853913284103e-09
1.574444444444992952e+07,2.618447094900207043e-10,1.905490372999193530e-09
1.575555555556104518e+07,2.223534081442831911e-10,1.905395109654543308e-09
1.576666666667215899e+07,1.106695241689422574e-10,1.905300063218811108e-09
1.577777777778327465e+07,1.599575955331428208e-10,1.905205233033978886e-09
1.578888888889439031e+07,1.096553126086053161e-10,1.905110618444522139e-09
1.580000000000550412e+07,1.433679207361954042e-10,1.905016218797398316e-09
1.581111111111661978e+07,1.657950253668325806e-10,1.904922033442035655e-09
1.582222222222773544e+07,1.837110291584714403e-10,1.904828061730321189e-09
1.583333333333884925e+07,1.706894934591327694e-10,1.904734303016591647e-09
1.584444444444996491e+07,1.119231794426558105e-10,1.904640756657619804e-09
1.585555555556107871e+07,6.954050377094053739e-11,1.904547422012605796e-09
1.586666666667219438e+07,1.686972449959038815e-10,1.904454298443163886e-09
1.587777777778331004e+07,2.511126842708923426e-10,1.904361385313312953e-09
1.588888888889442384e+07,1.242575163917777667e-10,1.904268681989466561e-09
1.590000000000553951e+07,1.227539689121216497e-10,1.904176187840419315e-09
1.591111111111665517e+07,1.346900729168978805e-10,1.904083902237339000e-09
1.592222222222776897e+07,1.162410330390842961e-10,1.903991824553753762e-09
1.593333333333888464e+07,1.263752904175563683e-10,1.903899954165543008e-09
1.594444444444999844e+07,2.080266940258244453e-10,1.903808290450925824e-09
1.595555555556111410e+07,1.984320039277585174e-10,1.903716832790451053e-09
1.596666666667222977e+07,2.575041939014344186e-10,1.903625580566986948e-09
1.597777777778334357e+07,3.671131958969220732e-10,1.903534533165709186e-09
1.598888888889445923e+07,3.005060680194362206e-10,1.903443689974093419e-09
1.600000000000557490e+07,1.952342092185281679e-10,1.903353050381901626e-09
1.601111111111668870e+07,1.584675029872435659e-10,1.903262613781175080e-09
1.602222222222780436e+07,1.445998757496583400e-10,1.903172379566221533e-09
1.603333333333892003e+07,1.988788869353231870e-10,1.903082347133606522e-09
1.604444444445003383e+07,1.423351890115162198e-10,1.902992515882142625e-09
1.605555555556114949e+07,1.306095552569586783e-10,1.902902885212880767e-09
1.606666666667226329e+07,2.360658045706800471e-10,1.902813454529097403e-09
1.607777777778337896e+07,1.542976861310085762e-10,1.902724223236288314e-09
1.608888888889449462e+07,2.017575243204966361e-10,1.902635190742154960e-09
1.610000000000560842e+07,1.458925959877357540e-10,1.902546356456597858e-09
1.611111111111672409e+07,1.550061603868274943e-10,1.902457719791704591e-09
1.612222222222783975e+07,2.046537277987305094e-10,1.902369280161741536e-09
1.613333333333895355e+07,1.492807674833555824e-10,1.902281036983143112e-09
1.614444444445006922e+07,1.834530005890850714e-10,1.902192989674502264e-09
1.615555555556118488e+07,1.386431993236168280e-10,1.902105137656562192e-09
1.616666666667229868e+07,1.254827837730934953e-10,1.902017480352204775e-09
1.617777777778341435e+07,1.268474272091262009e-10,1.901930017186443532e-09
1.618888888889452815e+07,1.488521760810279738e-10,1.901842747586410810e-09
1.620000000000564381e+07,2.161922607189846044e-10,1.901755670981352812e-09
1.621111111111675948e+07,2.349453010875707635e-10,1.901668786802615540e-09
1.622222222222787328e+07,2.048285708625901922e-10,1.901582094483639833e-09
1.623333333333898894e+07,2.020529026915751281e-10,1.901495593459948954e-09
1.624444444445010461e+07,2.261866150015074209e-10,1.901409283169141151e-09
1.625555555556121841e+07,1.274322723960777935e-10,1.901323163050879314e-09
1.626666666667233407e+07,1.420500708488789478e-10,1.901237232546883118e-09
1.627777777778344974e+07,1.554746389670842376e-10,1.901151491100919508e-09
1.628888888889456354e+07,2.185692841751473276e-10,1.901065938158792778e-09
1.630000000000567921e+07,1.170439255076632063e-10,1.900980573168337121e-09
1.631111111111679301e+07,1.370519174180223879e-10,1.900895395579406706e-09
1.632222222222790867e+07,1.357018797568723668e-10,1.900810404843867405e-09
1.633333333333902434e+07,1.144747418013196088e-10,1.900725600415587280e-09
1.634444444445013814e+07,1.580383992265558948e-10,1.900640981750428313e-09
1.635555555556125380e+07,2.403149819121111442e-10,1.900556548306237719e-09
1.636666666667236947e+07,2.145499314250006850e-10,1.900472299542839261e-09
1.637777777778348327e+07,1.470472935226542834e-10,1.900388234922024151e-09
1.638888888889459893e+07,7.711358678855808412e-11,1.900304353907543192e-09
1.640000000000571273e+07,1.086200943763206480e-10,1.900220655965096851e-09
1.641111111111682840e+07,1.500994553576930653e-10,1.900137140562328645e-09
1.642222222222794406e+07,1.660154369364476182e-10,1.900053807168816035e-09
1.643333333333905786e+07,2.387894947488354824e-10,1.899970655256060508e-09
1.644444444445017353e+07,2.569529452811016300e-10,1.899887684297480953e-09
1.645555555556128919e+07,2.309311853456693461e-10,1.899804893768405393e-09
1.646666666667240299e+07,1.458217062647345631e-10,1.899722283146061058e-09
1.647777777778351866e+07,2.903303559161119881e-10,1.899639851909567766e-09
1.648888888889463432e+07,1.794949915083367216e-10,1.899557599539928827e-09
1.650000000000574812e+07,1.186966760570846986e-10,1.899475525520023595e-09
1.651111111111686379e+07,7.480902006982699530e-11,1.899393629334597958e-09
1.652222222222797759e+07,1.347377814115988140e-10,1.899311910470258546e-09
1.653333333333909325e+07,1.543384430498838181e-10,1.899230368415461566e-09
1.654444444445020892e+07,1.834928196072915360e-10,1.899149002660508251e-09
1.655555555556132272e+07,1.668047907833776971e-10,1.899067812697533692e-09
1.656666666667243838e+07,1.449099615952139046e-10,1.898986798020501878e-09
1.657777777778355405e+07,1.825784304080016054e-10,1.898905958125194941e-09
1.658888888889466785e+07,1.622525569739520096e-10,1.898825292509207778e-09
1.660000000000578351e+07,1.150558373289889701e-10,1.898744800671938540e-09
1.661111111111689918e+07,1.312226170454029022e-10,1.898664482114581603e-09
1.662222222222801298e+07,1.204774603820085387e-10,1.898584336340120118e-09
1.663333333333912864e+07,1.154320147403304692e-10,1.898504362853317744e-09
1.664444444445024244e+07,1.585205531746995259e-10,1.898424561160710787e-09
1.665555555556135811e+07,2.278425413094870655e-10,1.898344930770601585e-09
1.666666666667247377e+07,1.353774142200858731e-10,1.898265471193050233e-09
1.667777777778358757e+07,8.193013116196039980e-11,1.898186181939867142e-09
1.668888888889470324e+07,1.266281034962112547e-10,1.898107062524604765e-09
1.670000000000581890e+07,1.800541704338604492e-10,1.898028112462552219e-09
1.671111111111693271e+07,2.197535168680991995e-10,1.897949331270725776e-09
1.672222222222804837e+07,1.540422769857907768e-10,1.897870718467862656e-09
1.673333333333916217e+07,1.022467895006377374e-10,1.897792273574412758e-09
1.674444444445027784e+07,1.489949432549037814e-10,1.897713996112532454e-09
1.675555555556139350e+07,9.982095061469010429e-11,1.897635885606076730e-09
1.676666666667250730e+07,1.293987328775374088e-10,1.897557941580591330e-09
1.677777777778362483e+07,1.398385652349373602e-10,1.897480163563306553e-09
1.678888888889473677e+07,1.152057886726841027e-10,1.897402551083130632e-09
1.680000000000585243e+07,1.180802451230217388e-10,1.897325103670639809e-09
1.681111111111696810e+07,1.420641798332651339e-10,1.897247820858074616e-09
1.682222222222808376e+07,2.180396676399386382e-10,1.897170702179330771e-09
1.683333333333919942e+07,2.213976687392009367e-10,1.897093747169952151e-09
1.684444444445031136e+07,1.448704597425757261e-10,1.897016955367125412e-09
1.685555555556142703e+07,1.420921367027624534e-10,1.896940326309671721e-09
1.686666666667254269e+07,1.684351742628089111e-10,1.896863859538038894e-09
1.687777777778365836e+07,1.920555168748906358e-10,1.896787554594297262e-09
1.688888888889477402e+07,1.075587132990849752e-10,1.896711411022129746e-09
1.690000000000588596e+07,7.862814371738481813e-11,1.896635428366827718e-09
1.691111111111700162e+07,8.668009277754448275e-11,1.896559606175282732e-09
1.692222222222811729e+07,1.321156041203372796e-10,1.896483943995979491e-09
1.693333333333923295e+07,8.614310000317269522e-11,1.896408441378990471e-09
1.694444444445034862e+07,1.363909434949268614e-10,1.896333097875967238e-09
1.695555555556146428e+07,8.365057567324937595e-11,1.896257913040136306e-09
1.696666666667257622e+07,1.188526060364206336e-10,1.896182886426290874e-09
1.697777777778369188e+07,1.819441390078860674e-10,1.896108017590783785e-09
1.698888888889480755e+07,1.435627922241140945e-10,1.896033306091522572e-09
1.700000000000592321e+07,1.134806331622331005e-10,1.895958751487961593e-09
1.701111111111703888e+07,1.215982639892101834e-10,1.895884353341096659e-09
1.702222222222815081e+07,1.354490821464356883e-10,1.895810111213457586e-09
1.703333333333926648e+07,1.470065405369073074e-10,1.895736024669101994e-09
1.704444444445038214e+07,2.017762697982219611e-10,1.895662093273609100e-09
1.705555555556149781e+07,2.247090612792907479e-10,1.895588316594073931e-09
1.706666666667261347e+07,1.722789435522131001e-10,1.895514694199099050e-09
1.707777777778372914e+07,1.209941552861985093e-10,1.895441225658790834e-09
1.708888888889484107e+07,1.292434302577033768e-10,1.895367910544751204e-09
1.710000000000595674e+07,2.344361409997882245e-10,1.895294748430072659e-09
1.711111111111707240e+07,1.790699062639001281e-10,1.895221738889330832e-09
1.712222222222818807e+07,1.479071820958042635e-10,1.895148881498579531e-09
1.713333333333930373e+07,1.011064997160488864e-10,1.895076175835343702e-09
1.714444444445041567e+07,1.099140693712885755e-10,1.895003621478613642e-09
1.715555555556153134e+07,7.399167894282373908e-11,1.894931218008839208e-09
1.716666666667264700e+07,1.256013200603864310e-10,1.894858965007922788e-09
1.717777777778376266e+07,1.670888734685793125e-10,1.894786862059215161e-09
1.718888888889487833e+07,1.519640462169652425e-10,1.894714908747506400e-09
1.720000000000599399e+07,7.657427156257894114e-11,1.894643104659023394e-09
1.721111111111710593e+07,1.189704576630362386e-10,1.894571449381421569e-09
1.722222222222822160e+07,1.142853858354659043e-10,1.894499942503779518e-09
1.723333333333933726e+07,1.083039347152956714e-10,1.894428583616593619e-09
1.724444444445045292e+07,8.875057966254581671e-11,1.894357372311771424e-09
1.725555555556156859e+07,7.257027208107107020e-11,1.894286308182626274e-09
1.726666666667268053e+07,9.594588772538559453e-11,1.894215390823871103e-09
1.727777777778379619e+07,1.605772726437482759e-10,1.894144619831614297e-09
1.728888888889491186e+07,1.514731654549704102e-10,1.894073994803350596e-09
1.730000000000602752e+07,9.275123968740315517e-11,1.894003515337959030e-09
1.731111111111714318e+07,1.299850184989406516e-10,1.893933181035695054e-09
1.732222222222825885e+07,2.517329597352620039e-10,1.893862991498184764e-09
1.733333333333937079e+07,2.437532805216584467e-10,1.893792946328420755e-09
1.734444444445048645e+07,2.537796667261245542e-10,1.893723045130755511e-09
1.735555555556160212e+07,2.301983876052219173e-10,1.893653287510895193e-09
1.736666666667271778e+07,1.808091318410521370e-10,1.893583673075896338e-09
1.737777777778383344e+07,1.376736354200878481e-10,1.893514201434157168e-09
1.738888888889494538e+07,1.531037172256661545e-10,1.893444872195414697e-09
1.740000000000606105e+07,2.071236775816471188e-10,1.893375684970738527e-09
1.741111111111717671e+07,1.465424794666054314e-10,1.893306639372523818e-09
1.742222222222829238e+07,1.433025720335998669e-10,1.893237735014488803e-09
1.743333333333940804e+07,1.111469349001041053e-10,1.893168971511666935e-09
1.744444444445052370e+07,1.378529110465351403e-10,1.893100348480402746e-09
1.745555555556163564e+07,1.940662275228794588e-10,1.893031865538345647e-09
1.746666666667275131e+07,1.585447701127321837e-10,1.892963522304444962e-09
1.747777777778386697e+07,1.177594757175613483e-10,1.892895318398945380e-09
1.748888888889498264e+07,7.082229074551332708e-11,1.892827253443381167e-09
1.750000000000609830e+07,1.177685836738352989e-10,1.892759327060569543e-09
1.751111111111721024e+07,1.541331068608595150e-10,1.892691538874608204e-09
1.752222222222832590e+07,9.743213504489392682e-11,1.892623888510867052e-09
1.753333333333944157e+07,1.871713232641327342e-10,1.892556375595986123e-09
1.754444444445055723e+07,1.321495002959804738e-10,1.892488999757868144e-09
1.755555555556167290e+07,6.029427629942847891e-11,1.892421760625673572e-09
1.756666666667278856e+07,1.516783957366354298e-10,1.892354657829817694e-09
1.757777777778390050e+07,7.908246758548636915e-11,1.892287691001961948e-09
1.758888888889501616e+07,6.091622450572889428e-11,1.892220859775012262e-09
1.760000000000613183e+07,1.187198933654909050e-10,1.892154163783112029e-09
1.761111111111724749e+07,9.742488823776926938e-11,1.892087602661637966e-09
1.762222222222836316e+07,1.158771563891802366e-10,1.892021176047194742e-09
1.763333333333947510e+07,1.685996962709815740e-10,1.891954883577609596e-09
1.764444444445059076e+07,8.030149716675419743e-11,1.891888724891929034e-09
1.765555555556170642e+07,1.035790406712956805e-10,1.891822699630411794e-09
1.766666666667282209e+07,9.512844503602765708e-11,1.891756807434525124e-09
1.767777777778393775e+07,7.048926590510472529e-11,1.891691047946940235e-09
1.768888888889504969e+07,1.072567487093448793e-10,1.891625420811526922e-09
1.770000000000616536e+07,1.485562337403863009e-10,1.891559925673348187e-09
1.771111111111728102e+07,1.517341943464379036e-10,1.891494562178656520e-09
1.772222222222839668e+07,1.622612348860157646e-10,1.891429329974888932e-09
1.773333333333951235e+07,1.153176519652968368e-10,1.891364228710661167e-09
1.774444444445062801e+07,7.407843852364600904e-11,1.891299258035763978e-09
1.775555555556173995e+07,1.129925077336882736e-10,1.891234417601158993e-09
1.776666666667285562e+07,1.256544702235942695e-10,1.891169707058972097e-09
1.777777777778397128e+07,1.546507489385944700e-10,1.891105126062490123e-09
1.778888888889508694e+07,8.779717358126962599e-11,1.891040674266156715e-09
1.780000000000620261e+07,3.825239954265857274e-11,1.890976351325565713e-09
1.781111111111731455e+07,4.178610929939556842e-11,1.890912156897458670e-09
1.782222222222843021e+07,1.120375500672404160e-10,1.890848090639719474e-09
1.783333333333954588e+07,2.069606574600994279e-10,1.890784152211368973e-09
1.784444444445066154e+07,2.475978549074467734e-10,1.890720341272561668e-09
1.785555555556177720e+07,2.215648886672751096e-10,1.890656657484580333e-09
1.786666666667289287e+07,8.773034786588890773e-11,1.890593100509832293e-09
1.787777777778400481e+07,7.527478239308472832e-11,1.890529670011844878e-09
1.788888888889512047e+07,1.095153222076083632e-10,1.890466365655259628e-09
1.790000000000623614e+07,1.147377346313874850e-10,1.890403187105829402e-09
1.791111111111735180e+07,2.718448734873197354e-10,1.890340134030413411e-09
1.792222222222846746e+07,1.641635431757011899e-10,1.890277206096973086e-09
1.793333333333957940e+07,8.016751367395994283e-11,1.890214402974567112e-09
1.794444444445069507e+07,1.468199762027642268e-10,1.890151724333347293e-09
1.795555555556181073e+07,1.760943758428621296e-10,1.890089169844554419e-09
1.796666666667292640e+07,1.904345963092386533e-10,1.890026739180514950e-09
1.797777777778404206e+07,1.153764101876951153e-10,1.889964432014633580e-09
1.798888888889515772e+07,7.399506499151107593e-11,1.889902248021393231e-09
1.800000000000626966e+07,1.236705325571982646e-10,1.889840186876347610e-09
1.801111111111738533e+07,1.715988107508896206e-10,1.889778248256117487e-09
1.802222222222850099e+07,1.844912161605571577e-10,1.889716431838387388e-09
1.803333333333961666e+07,1.089514762410867347e-10,1.889654737301901870e-09
1.804444444445073232e+07,1.403285176164205357e-10,1.889593164326459317e-09
1.805555555556184426e+07,8.438378566866818987e-11,1.889531712592909460e-09
1.806666666667295992e+07,1.183237145759936971e-10,1.889470381783148416e-09
1.807777777778407559e+07,1.624244909752446888e-10,1.889409171580115786e-09
1.808888888889519125e+07,1.625554355649559446e-10,1.889348081667788045e-09
1.810000000000630692e+07,1.917816139905299939e-10,1.889287111731177711e-09
1.811111111111742258e+07,2.655697215060843313e-10,1.889226261456326314e-09
1.812222222222853452e+07,3.872897982200184244e-10,1.889165530530303158e-09
1.813333333333965018e+07,1.807535021841478930e-10,1.889104918641197871e-09
1.814444444445076585e+07,8.955463505585920679e-11,1.889044425478120410e-09
1.815555555556188151e+07,1.147313245444249623e-10,1.888984050731194030e-09
1.816666666667299718e+07,1.173398888645041573e-10,1.888923794091551557e-09
1.817777777778410912e+07,8.526553354238151966e-11,1.888863655251333738e-09
1.818888888889522478e+07,1.219309675036876540e-10,1.888803633903682622e-09
1.820000000000634044e+07,1.488251777886711861e-10,1.888743729742739079e-09
1.821111111111745611e+07,1.100760091712368035e-10,1.888683942463639076e-09
1.822222222222857177e+07,1.435779328284830652e-10,1.888624271762508716e-09
1.823333333333968744e+07,1.316711341833485293e-10,1.888564717336460515e-09
1.824444444445079938e+07,1.345451041559729253e-10,1.888505278883591748e-09
1.825555555556191504e+07,2.013905496400826871e-10,1.888445956102977416e-09
1.826666666667303070e+07,9.920527985161668558e-11,1.888386748694668594e-09
1.827777777778414637e+07,8.210158653666003824e-11,1.888327656359687468e-09
1.828888888889526203e+07,1.860701622631664908e-10,1.888268678800024024e-09
1.830000000000637397e+07,1.690616681405319266e-10,1.888209815718633568e-09
1.831111111111748964e+07,1.913230210844981771e-10,1.888151066819430108e-09
1.832222222222860530e+07,1.644523469969950621e-10,1.888092431807285114e-09
1.833333333333972096e+07,9.992331873005310868e-11,1.888033910388022969e-09
1.834444444445083663e+07,1.166677031743853846e-10,1.887975502268417245e-09
1.835555555556195229e+07,1.490529223294435087e-10,1.887917207156186979e-09
1.836666666667306423e+07,1.450538114445161487e-10,1.887859024759992958e-09
1.837777777778417990e+07,1.058963753179658739e-10,1.887800954789434402e-09
1.838888888889529556e+07,5.310260706112586395e-11,1.887742996955045246e-09
1.840000000000641122e+07,7.648708926354792976e-11,1.887685150968290415e-09
1.841111111111752689e+07,9.343835045731551935e-11,1.887627416541562108e-09
1.842222222222863883e+07,1.000987302677391185e-10,1.887569793388176066e-09
1.843333333333975449e+07,1.949426878168390013e-10,1.887512281222369099e-09
1.844444444445087016e+07,2.305292086438579624e-10,1.887454879759294532e-09
1.845555555556198582e+07,1.942750882078089227e-10,1.887397588715018483e-09
1.846666666667310148e+07,1.493105035210233728e-10,1.887340407806517385e-09
1.847777777778421342e+07,1.130713307204571324e-10,1.887283336751673429e-09
1.848888888889532909e+07,1.370115185831220434e-10,1.887226375269271679e-09
1.850000000000644475e+07,1.289288918143052366e-10,1.887169523078996341e-09
1.851111111111756042e+07,1.011983338620737249e-10,1.887112779901428286e-09
1.852222222222867608e+07,1.507517797459948475e-10,1.887056145458039257e-09
1.853333333333979174e+07,1.164481980830096450e-10,1.886999619471191459e-09
1.854444444445090368e+07,6.748397751892026488e-11,1.886943201664131352e-09
1.855555555556201935e+07,7.390324957166243358e-11,1.886886891760989238e-09
1.856666666667313501e+07,8.794861890590712121e-11,1.886830689486772646e-09
1.857777777778425068e+07,8.064253298745748684e-11,1.886774594567365500e-09
1.858888888889536634e+07,1.042171087383376933e-10,1.886718606729523162e-09
1.860000000000647828e+07,1.659867390947154354e-10,1.886662725700870358e-09
1.861111111111759394e+07,1.128328210306769426e-10,1.886606951209897045e-09
1.862222222222870961e+07,1.060507400414102243e-10,1.886551282985955933e-09
1.863333333333982527e+07,8.385363980738885627e-11,1.886495720759257101e-09
1.864444444445094094e+07,7.544256806738260704e-11,1.886440264260868001e-09
1.865555555556205660e+07,1.891147770529129004e-10,1.886384913222707255e-09
1.866666666667316854e+07,2.157325257880038053e-10,1.886329667377543413e-09
1.867777777778428420e+07,1.066848880944091520e-10,1.886274526458990404e-09
1.868888888889539987e+07,3.850230050693717234e-11,1.886219490201504640e-09
1.870000000000651553e+07,5.835313714769325890e-11,1.886164558340383360e-09
1.871111111111763120e+07,1.001967294913474479e-10,1.886109730611758432e-09
1.872222222222874314e+07,1.877583992557905532e-10,1.886055006752595932e-09
1.873333333333985880e+07,1.775370059268497611e-10,1.886000386500691602e-09
1.874444444445097446e+07,9.622554157706962130e-11,1.885945869594667534e-09
1.875555555556209013e+07,9.196388543293070521e-11,1.885891455773970935e-09
1.876666666667320579e+07,1.080608188312022807e-10,1.885837144778867918e-09
1.877777777778432146e+07,1.207856041645575267e-10,1.885782936350443509e-09
1.878888888889543340e+07,1.045325325845213131e-10,1.885728830230596262e-09
1.880000000000654906e+07,8.938213643164458092e-11,1.885674826162036612e-09
1.881111111111766472e+07,7.658675803605560732e-11,1.885620923888282733e-09
1.882222222222878039e+07,9.061773056448253964e-11,1.885567123153658889e-09
1.883333333333989605e+07,1.054021106714943604e-10,1.885513423703290467e-09
1.884444444445100799e+07,7.493042712838529501e-11,1.885459825283103565e-09
1.885555555556212366e+07,9.862813222894856906e-11,1.885406327639818374e-09
1.886666666667323932e+07,1.284491414291078735e-10,1.885352930520950421e-09
1.887777777778435498e+07,1.814304009796117615e-10,1.885299633674804361e-09
1.888888888889547065e+07,1.095635153014497545e-10,1.885246436850471913e-09
1.890000000000658631e+07,6.845170792040036826e-11,1.885193339797829790e-09
1.891111111111769825e+07,1.318545422183824418e-10,1.885140342267535149e-09
1.892222222222881392e+07,1.923277487685539947e-10,1.885087444011024766e-09
1.893333333333992958e+07,2.083075913839883955e-10,1.885034644780510070e-09
1.894444444445104524e+07,1.660056326521205434e-10,1.884981944328975493e-09
1.895555555556216091e+07,8.884872509125717874e-11,1.884929342410175156e-09
1.896666666667327285e+07,8.280038532972057403e-11,1.884876838778629563e-09
1.897777777778438851e+07,8.228635334090332453e-11,1.884824433189623948e-09
1.898888888889550418e+07,1.106365545266818772e-10,1.884772125399204138e-09
1.900000000000661984e+07,1.087613081124811054e-10,1.884719915164174481e-09
1.901111111111773551e+07,1.181025428755342486e-10,1.884667802242094959e-09
1.902222222222885117e+07,1.949752875660861785e-10,1.884615786391277457e-09
1.903333333333996311e+07,1.950624899360560685e-10,1.884563867370784944e-09
1.904444444445107877e+07,1.439733763583639597e-10,1.884512044940426504e-09
1.905555555556219444e+07,1.181183071175153396e-10,1.884460318860756095e-09
1.906666666667331010e+07,1.484624933386651733e-10,1.884408688893068420e-09
1.907777777778442577e+07,1.166832589671642953e-10,1.884357154799397677e-09
1.908888888889553770e+07,7.001129270935015136e-11,1.884305716342513843e-09
1.910000000000665337e+07,8.220822914563527819e-11,1.884254373285919779e-09
1.911111111111776903e+07,1.082582628905544230e-10,1.884203125393850396e-09
1.912222222222888470e+07,9.947417072160160240e-11,1.884151972431266048e-09
1.913333333334000036e+07,9.349210790676526179e-11,1.884100914163854590e-09
1.914444444445111603e+07,1.157259190453156039e-10,1.884049950358025594e-09
1.915555555556222796e+07,1.338183123623950297e-10,1.883999080780907451e-09
1.916666666667334363e+07,1.311642366353543833e-10,1.883948305200346960e-09
1.917777777778445929e+07,9.760319308123818906e-11,1.883897623384904776e-09
1.918888888889557496e+07,8.915848553491809864e-11,1.883847035103854169e-09
1.920000000000669062e+07,7.257204181520240073e-11,1.883796540127176478e-09
1.921111111111780256e+07,6.274718505615234170e-11,1.883746138225561105e-09
1.922222222222891822e+07,1.594360535606888010e-10,1.883695829170400146e-09
1.923333333334003389e+07,1.618212507213719089e-10,1.883645612733787971e-09
1.924444444445114955e+07,1.027030432154940400e-10,1.883595488688517504e-09
1.925555555556226522e+07,1.394899683507776312e-10,1.883545456808077742e-09
1.926666666667337716e+07,1.744359318485280027e-10,1.883495516866652515e-09
1.927777777778449282e+07,1.397798348568573476e-10,1.883445668639115104e-09
1.928888888889560848e+07,8.613354593382116546e-11,1.883395911901028664e-09
1.930000000000672415e+07,7.911807623659922809e-11,1.883346246428642079e-09
1.931111111111783981e+07,1.330519878009840985e-10,1.883296671998887899e-09
1.932222222222895548e+07,1.401192909096020977e-10,1.883247188389379857e-09
1.933333333334006742e+07,8.552359137292909708e-11,1.883197795378409974e-09
1.934444444445118308e+07,7.819608619170948669e-11,1.883148492744946906e-09
1.935555555556229874e+07,9.780675487835828647e-11,1.883099280268632631e-09
1.936666666667341441e+07,1.472791954574598962e-10,1.883050157729779974e-09
1.937777777778453007e+07,1.304792063671487083e-10,1.883001124909371360e-09
1.938888888889564201e+07,1.078142123094698664e-10,1.882952181589054683e-09
1.940000000000675768e+07,9.812548558986555725e-11,1.882903327551142062e-09
1.941111111111787334e+07,1.158782052569138673e-10,1.882854562578606946e-09
1.942222222222898901e+07,1.149713195781425058e-10,1.882805886455082048e-09
1.943333333334010467e+07,1.389914864012294827e-10,1.882757298964856449e-09
1.944444444445122033e+07,8.994909323864296067e-11,1.882708799892873943e-09
1.945555555556233227e+07,1.229725493058933366e-10,1.882660389024728902e-09
1.946666666667344794e+07,9.308661915268759397e-11,1.882612066146667101e-09
1.947777777778456360e+07,8.904021001624461424e-11,1.882563831045579932e-09
1.948888888889567927e+07,8.169766412403254868e-11,1.882515683509004401e-09
1.950000000000679493e+07,6.715642598966330120e-11,1.882467623325118990e-09
1.951111111111790687e+07,8.144985206659709213e-11,1.882419650282743663e-09
1.952222222222902253e+07,8.705090313079305882e-11,1.882371764171334897e-09
1.953333333334013820e+07,7.401602959668719555e-11,1.882323964780985685e-09
1.954444444445125386e+07,9.199833120706748136e-11,1.882276251902421401e-09
1.955555555556236953e+07,9.548803300878629299e-11,1.882228625326998557e-09
1.956666666667348519e+07,9.370425914419232123e-11,1.882181084846702735e-09
1.957777777778459713e+07,9.897780306232438399e-11,1.882133630254145279e-09
1.958888888889571279e+07,8.115502003006364840e-11,1.882086261342562057e-09
1.960000000000682846e+07,8.560134148099987712e-11,1.882038977905809733e-09
1.961111111111794412e+07,1.131866077812510584e-10,1.881991779738366185e-09
1.962222222222905979e+07,8.035993068861315737e-11,1.881944666635325540e-09
1.963333333334017172e+07,8.954733586822356642e-11,1.881897638392397348e-09
1.964444444445128739e+07,1.270260497075910144e-10,1.881850694805903687e-09
1.965555555556240305e+07,1.265065731464476394e-10,1.881803835672777919e-09
1.966666666667351872e+07,7.590572346982270905e-11,1.881757060790561799e-09
1.967777777778463438e+07,1.350443060057489285e-10,1.881710369957402993e-09
1.968888888889575005e+07,1.026951316283709627e-10,1.881663762972053833e-09
