timestamp,value1,value2
253.488,2.301662636377534,-0.08241652800431137
253.496,2.211007761775484,-0.21084798590557788
253.504,2.204045130325926,-0.3379401610188554
253.512,2.2302725291562053,-0.46399051689308657
253.52,2.2347926988657143,-0.5878960864892959
253.528,2.187686240183826,-0.7136269142345218
253.536,2.1822200057426704,-0.837487297025862
253.544,2.2965077999608243,-0.9638402596752987
253.552,2.293395473801889,-1.0947583708790938
253.56,2.104292502091695,-1.218485216447929
253.568,2.1025338199566375,-1.338977699392735
253.576,2.01964589150501,-1.4545123503072384
253.584,1.958619149070962,-1.5665726684364296
253.592,1.865111076917153,-1.6746326553656419
253.6,1.748932576288802,-1.777277313784567
253.608,1.6416215501125362,-1.8722198238519556
253.616,1.511648849720566,-1.9610153930928378
253.624,1.1984901575287563,-2.0364965671845146
253.632,1.1257159138671402,-2.1012824521109263
253.64,1.0192275785703062,-2.1618034509740243
253.648,0.8694970774749529,-2.2149016230628273
253.656,0.7364294350222912,-2.2572695868047488
253.664,0.6641138039765921,-2.2980223529332036
253.672,0.40362553235395576,-2.326730942077683
253.68,0.2890156883793801,-2.345675016024882
253.688,0.1556309699963356,-2.3567496862905384
253.696,0.10328563493679215,-2.36283209504135
253.704,-0.007680633233125277,-2.3644834837004476
253.712,-0.16964051721922135,-2.3588095226848442
253.72,-0.3034437660891622,-2.342828591160213
253.728,-0.4560018138307655,-2.3183926696292354
253.736,-0.5724384715753549,-2.2893519930805635
253.744,-0.8539537090587114,-2.2491314118640706
253.752,-1.0270800068940409,-2.1959053060665172
253.76,-1.3224431990443897,-2.1278249050393305
253.768,-1.4639805032361253,-2.049360533500096
253.776,-1.5824521118082624,-1.9625532705893873
253.784,-1.8289783488057052,-1.8641301879756231
253.792,-1.9985494549356584,-1.7578506091303083
253.8,-2.0909512842240803,-1.6420525496004323
253.808,-2.2493991164531013,-1.5178720393151555
253.816,-2.2781189407866833,-1.3884930867265197
253.824,-2.4191651647798182,-1.25673210503752
253.832,-2.5964339166194756,-1.1131851224217848
253.84,-2.5874121004360013,-0.965262053873367
253.848,-2.710941271651447,-0.8151940956469522
253.856,-2.8141850164912525,-0.6577914770915954
253.864,-2.811570507389087,-0.4959572360090162
253.872,-2.6681676372824374,-0.34016894297461314
253.88,-2.7747097863871786,-0.18507988553830704
253.888,-2.831052895691486,-0.025773751625638143
253.896,-2.77371574607634,0.13650889592666668
253.904,-2.677566257202999,0.2900337530556102
253.912,-2.6298501635040443,0.44075806436991644
253.92,-2.5678200981893866,0.5887631411782807
253.928,-2.570789533596645,0.7349281194150808
253.936,-2.463756435423176,0.8778064371920615
253.944,-2.457624126819804,1.016340597481008
253.952,-2.3750025372805204,1.1534186271831823
253.96,-2.2538847835917886,1.285005281458316
253.968,-2.1553715924507006,1.4147448546435613
253.976,-1.9571877274252916,1.5313876940816897
253.984,-1.7283472697382105,1.6365741209400058
253.992,-1.621867982002399,1.7323216729793542
254.0,-1.4302554838440877,1.8198532086440398
254.008,-1.2535710443803805,1.8976345851519987
254.016,-1.1797944434888816,1.9714457359343858
254.024,-0.8933575830887813,2.0334234961859545
254.032,-0.9398231812364558,2.087410462967511
254.04,-0.90606013035801,2.14157563319431
254.048,-0.7170175124871755,2.1877460993898192
254.056,-0.5143046194867078,2.224849273244812
254.064,-0.2735446765158704,2.2476909439158437
254.072,-0.18126465258040725,2.2620704518050903
254.08,-0.022511239926474805,2.2689799914299855
254.088,0.11271407830665371,2.2659895084423662
254.096,0.304195195787566,2.2526677034673215
254.104,0.38805425818280853,2.230434069404594
254.112,0.47492153609211,2.2058817907549275
254.12,0.7132943357227891,2.1705389283716463
254.128,0.855349573142303,2.128430251903587
254.136,0.9519181593720429,2.076540027979103
254.144,0.9575882290126249,2.0220404150957987
254.152,1.0972957612826943,1.9637047014695512
254.16,1.1887435717022632,1.89673816336379
254.168,1.2482196184988898,1.8286434602796684
254.176,1.2334330731872802,1.7559183183984266
254.184,1.22671423014643,1.6851838501131002
254.192,1.341363815853775,1.6118986465637812
254.2,1.5024763511391213,1.5296009188694981
254.208,1.369427922514926,1.4457326467970295
254.216,1.423187217803613,1.3656559238761095
254.224,1.4642770246327865,1.2800855752860867
254.232,1.5737621477968586,1.1884980271099568
254.24,1.7610003760531798,1.0906439512760366
254.248,1.8963736580670894,0.9843171406613165
254.256,1.8485873752559185,0.875690863313995
254.264,1.8391705187541283,0.7697176313038592
254.272,1.7468748964634926,0.6672598023587105
254.28,1.7608033678081727,0.5648362226152005
254.288,1.7748180904543591,0.46350011600799146
254.296,1.8269691651339417,0.35840353931553315
254.304,1.8466209522235992,0.24922457155382413
254.312,1.8380734374909447,0.14021082053154874
254.32,1.7596506546830115,0.03701710063115677
254.328,1.8342819181359586,-0.06917850951678922
254.336,1.7601933421370923,-0.17534774803252415
254.344,1.8053052494043507,-0.2771263837039013
254.352,1.7486842468123196,-0.38061772521556825
254.36,1.7245039861088285,-0.482287734923357
254.368,1.7833245913084534,-0.5856748085607739
254.376,1.814641182967626,-0.6885258838468971
254.384,1.9726324902224897,-0.7973650403941202
254.392,1.7912924659843037,-0.9078688324904617
254.4,1.6700282907157127,-1.0074321162223074
254.408,1.6284710209426037,-1.103677861508425
254.416,1.6140905422608702,-1.1960516143899274
254.424,1.7367189757827899,-1.293798559388614
254.432,1.666880751481578,-1.3908825255979087
254.44,1.651252536605723,-1.4867502349013737
254.448,1.5152206262388126,-1.5792972584292433
254.456,1.4788843374428549,-1.6646849591741646
254.464,1.3795808657509634,-1.7459122875863442
254.472,1.3464159060580008,-1.8234211275639838
254.48,1.2638473340708203,-1.8980930456074838
254.488,1.1664149838129654,-1.9661092635456718
254.496,1.0151549250812024,-2.030638572711526
254.504,0.7873887213295625,-2.0805941549482787
254.512,0.5394409833117997,-2.1170814683552512
254.52,0.4132906821713653,-2.143539483009465
254.528,0.1209251210267168,-2.15798370464075
254.536,-0.07532122044888362,-2.1583562773582465
254.544,-0.33061790952786035,-2.1459199898122625
254.552,-0.5364275113101732,-2.118948650792271
254.56,-0.6559032073879492,-2.0848084936455207
254.568,-0.6813904132610239,-2.0456248808916113
254.576,-0.7978813315538484,-2.002117431503073
254.584,-0.7734125017295665,-1.9532216890110805
254.592,-0.9798595783455857,-1.9028124297105675
254.6,-1.0258794684448835,-1.8433599134614818
254.608,-1.1681224207142704,-1.775638674693193
254.616,-1.1245120820440573,-1.7072570523624953
254.624,-1.122187023719359,-1.6423249034568992
254.632,-1.2564206230991468,-1.5712585727072446
254.64,-1.2904268498906672,-1.4972180123364747
254.648,-1.4018741497174365,-1.419690115918037
254.656,-1.375984712521753,-1.3404820869886596
254.664,-1.4429001308806586,-1.25965513290183
254.672,-1.532730546690612,-1.1747370798544319
254.68,-1.7055384958013111,-1.0815352651818892
254.688,-1.70708553746619,-0.9803171662141729
254.696,-1.855173931451317,-0.8763550943656729
254.704,-2.040606344885911,-0.7626601186666141
254.712,-2.0228681714700074,-0.6401525658770083
254.72,-2.013360727404265,-0.5221006264971819
254.728,-2.0290773306966536,-0.4045664685920758
254.736,-2.0779515704625067,-0.28501531176398054
254.744,-2.1237145571562523,-0.1643898052171336
254.752,-2.1125471906004964,-0.04033880232541912
254.76,-2.1254128942152213,0.08223919603151679
254.768,-2.1738119236867424,0.20658122067092774
254.776,-2.07324832544304,0.32897766005203
254.784,-2.071219856352529,0.4486688414113411
254.792,-1.9262186157845342,0.5654403518346187
254.8,-1.785749357149467,0.6752744780438065
254.808,-1.753389217548406,0.778050448435143
254.816,-1.6547341018581243,0.8772057615866807
254.824,-1.7485609465364038,0.9744374429913805
254.832,-1.806115269635046,1.07575729229869
254.84,-1.728487892990941,1.177601294127482
254.848,-1.691819789755975,1.273745948482044
254.856,-1.6860606255467685,1.3706512444598993
254.864,-1.5947349285221926,1.4636972927908733
254.872,-1.4146754236272503,1.5497120831458084
254.88,-1.286030686670692,1.627474597754022
254.888,-1.238917893976475,1.7001462467359203
254.896,-1.0889507350957313,1.767963384591182
254.904,-0.8869780674419205,1.8257885562535123
254.912,-0.8335999664503612,1.873668711945845
254.92,-0.8266860079930912,1.921810325425508
254.928,-0.5490470713980238,1.9612880947054898
254.936,-0.5289827281114654,1.99036582255249
254.944,-0.3918719218966642,2.0141571280829678
254.952,-0.2870089915066654,2.0358688235386206
254.96,-0.13550042532852857,2.047603741377366
254.968,-0.11947824701815726,2.051861243430782
254.976,-0.07802569335232105,2.055113831736407
254.984,0.030063658658263277,2.0561006546193927
254.992,0.12138295287851263,2.049483193093724
255.0,0.3061171507529042,2.032958994841909
255.008,0.47656958909929686,2.0098082343477977
255.016,0.5771393754024919,1.978249005330847
255.024,0.5506504063301043,1.9417174383740707
255.032,0.6414419171385756,1.9038044229035263
255.04,0.8303821698111513,1.858562902662982
255.048,0.8318023695934548,1.807830171972783
255.056,0.9743278181298748,1.7516311913967393
255.064,1.0320904644929285,1.6911328289939254
255.072,1.108147598545153,1.6272326799140886
255.08,1.036263841723383,1.561708922951802
255.088,1.0973502674983875,1.4976771582253383
255.096,1.1345315126434876,1.4287945144478802
255.104,1.2885181680447306,1.3558861781584293
255.112,1.4113384751319562,1.2744965306012506
255.12,1.4641067037362947,1.1896990475027922
255.128,1.5620115653911448,1.0996481908223643
255.136,1.713140757808913,1.0032054001218949
255.144,1.8451810421609962,0.898423081577567
255.152,2.0088822902285166,0.7854106661833791
255.16,2.0454346573654356,0.6647016197352006
255.168,2.0193812293252265,0.5494895437342834
255.176,2.0898783853125926,0.42893900332341145
255.184,2.118481125826218,0.3066148087122584
255.192,2.138275063105258,0.18168648275654933
255.2,2.128603959315063,0.05782399425710777
255.208,1.9923742745889184,-0.0628282589308675
255.216,2.083354033159684,-0.18024318791824073
255.224,1.933890340135629,-0.2985600579700854
255.232,1.9206593275606032,-0.4093829544853729
255.24,2.050213238311269,-0.523996248848793
255.248,1.9513388271488312,-0.6386168490007732
255.256,1.8878557778769325,-0.7498674283598383
255.264,1.9830488761345202,-0.8585994171201057
255.272,1.927949160106193,-0.9690380564621034
255.28,1.7338170510041462,-1.074156811492894
255.288,1.610932585382556,-1.170459521786257
255.296,1.5401051274092186,-1.260102326464704
255.304,1.4762422659068504,-1.3453422781049809
255.312,1.3368920362275285,-1.427727670938567
255.32,1.158245653852708,-1.4990180076341224
255.328,0.924419984505398,-1.5594107411740734
255.336,0.7958885354360817,-1.6070691892860265
255.344,0.658131531545229,-1.6493964400565675
255.352,0.6672497524533686,-1.6854019998762069
255.36,0.49768289486832296,-1.7167228359576163
255.368,0.4554241694649986,-1.7402782232831753
255.376,0.34535191554987804,-1.760241888989495
255.384,0.26072831708590644,-1.776925007149749
255.392,0.1620006262075343,-1.7880298787484366
255.4,0.15901531895030357,-1.7937301026797488
255.408,0.03513551651729349,-1.7951348810541052
255.416,-0.07601139726589626,-1.7905355374878846
255.424,-0.20515835441961844,-1.7789318549183766
255.432,-0.41884734426763176,-1.7564833881652793
255.44,-0.431163574500634,-1.7298351201468103
255.448,-0.5033251857578461,-1.7012825685308686
255.456,-0.5000437755091542,-1.6695351843360187
255.464,-0.6344636131652797,-1.6349236517173078
255.472,-0.7692843728042701,-1.5931809615474641
255.48,-0.8706904479652452,-1.54141366981061
255.488,-0.9064889196064508,-1.4883543844877924
255.496,-1.0159392793449682,-1.4268977392932418
255.504,-1.0447214509080816,-1.364328113298699
255.512,-1.0565399108912839,-1.300079190726331
255.52,-1.1756942457689408,-1.2289664269429446
255.528,-1.199629411640504,-1.1573016995572074
255.536,-1.2820423177101805,-1.0828940138801229
255.544,-1.333227114310431,-1.0040388233556499
255.552,-1.3710151784939297,-0.92227657175559
255.56,-1.4083772126312888,-0.8383264679799663
255.568,-1.4564148789087965,-0.751138865893096
255.576,-1.5174571686885534,-0.6627218843886263
255.584,-1.5441335641973135,-0.5715029933599357
255.592,-1.4939087957683452,-0.47865992263989987
255.6,-1.5946823127035161,-0.38601239027051276
255.608,-1.4984686532294278,-0.294158603091223
255.616,-1.5482692005656185,-0.20204911484659305
255.624,-1.618506034924206,-0.10872108407324031
255.632,-1.5825045912784899,-0.017242896737213725
255.64,-1.5190821982624796,0.07527827594448003
255.648,-1.5057952539547856,0.1630826570239522
255.656,-1.3776696610799846,0.24965785706411883
255.664,-1.3359348003900129,0.3295081575208697
255.672,-1.5055909283942053,0.4119710118181446
255.68,-1.5696243370871985,0.503751015345088
255.688,-1.3727146337525082,0.5890051153985355
255.696,-1.3481579311817673,0.670510317454753
255.704,-1.2298094054846105,0.7448386416846683
255.712,-1.1210342198490308,0.8125196285236465
255.72,-1.1490951420315272,0.8795095334138482
255.728,-1.035168660656449,0.9443164868137374
255.736,-0.9649950160680208,1.0025864123140051
255.744,-0.9479979403336434,1.0583833619601661
255.752,-0.9697157069415151,1.111757393063873
255.76,-1.0579487540836203,1.170297170975109
255.768,-0.8010305227537979,1.2211035535457053
255.776,-0.7183886987074758,1.26217271606823
255.784,-0.6019681870932968,1.2963907182532695
255.792,-0.5425247831396457,1.327741615869196
255.8,-0.4961158005852331,1.356460455894037
255.808,-0.39129869357944314,1.3784869275630358
255.816,-0.38068583863524474,1.3975566841900182
255.824,-0.1731986062481649,1.4114714293777093
255.832,-0.15670732733046366,1.4182137911730066
255.84,0.046856970840787285,1.415968296876971
255.848,0.14917560026598436,1.4093677605467665
255.856,0.26505435674338224,1.3934251049318003
255.864,0.35758409894243,1.3737254365984812
255.872,0.350337068558647,1.351302576952348
255.88,0.4240820969523124,1.3226706089381868
255.888,0.5816530494855848,1.291188775237126
255.896,0.573447291896547,1.2549105958003415
255.904,0.639192857546981,1.2146968030676177
255.912,0.7713038901600819,1.170894214959207
255.92,0.8473096774556426,1.1203926901494117
255.928,0.9868161124022407,1.0643353787030707
255.936,1.0667395941826314,0.9992512444405071
255.944,1.2654507741670054,0.9305432422404046
255.952,1.327004800116076,0.852147387197455
255.96,1.5054880684163223,0.7657942074801398
255.968,1.564097842601324,0.6771280471297073
255.976,1.528017002527585,0.5844059938802725
255.984,1.5708226764360378,0.492360451620495
255.992,1.7118016541516283,0.3954849549942983
256.0,1.759691845508093,0.29386540954333873
256.008,1.8088674015231776,0.1918951470603595
256.016,1.7796457922019049,0.08494637929413694
256.024,1.7980949526818495,-0.018858382033509594
256.032,1.891913265355245,-0.1278680205144855
256.04,1.8002041833815703,-0.2362958721374283
256.048,1.8117650915175445,-0.34344953022616215
256.056,1.8686613609584406,-0.45045842336306924
256.064,1.782808937007062,-0.5584715395728406
256.072,1.826305837128165,-0.6651502549725097
256.08,1.8134862338519226,-0.7720865063051282
256.088,1.8983211693295012,-0.8798832278128121
256.096,1.8316197428381702,-0.9888277508074143
256.104,1.6404963650005917,-1.0898966828788397
256.112,1.6287148633211113,-1.1823566760029989
256.12,1.7834037310558328,-1.2810979088599446
256.128,1.6776294655687056,-1.3799549191360683
256.136,1.5583127779250365,-1.4714916729300151
256.144,1.487566367393737,-1.560859044597867
256.152,1.3995905905946362,-1.6432397037758648
256.16,1.2680359277092195,-1.7206938427516112
256.168,1.1435242846863558,-1.7882775762040624
256.176,1.1851136394937134,-1.854462737905263
256.184,1.107449364795893,-1.918638875511163
256.192,0.9074367915135327,-1.9742962493154923
256.2,0.7790890050202457,-2.0220288528788477
256.208,0.5986250662024981,-2.0608288000600057
256.216,0.4493964289807395,-2.090184382673642
256.224,0.29547421926370293,-2.1104439464364857
256.232,0.09188873888359239,-2.1184167804611578
256.24,-0.09138028273741323,-2.11718391589538
256.248,-0.25761725011167536,-2.106822609017408
256.256,-0.3092947797069395,-2.0892627331397304
256.264,-0.28554009420386345,-2.0703636520895534
256.272,-0.4367234687848425,-2.048152885563634
256.28,-0.5167231531691739,-2.019115530088276
256.288,-0.7814563119262641,-1.980032590380398
256.296,-0.8004640324399459,-1.934715910807961
256.304,-0.8746187819106719,-1.8838693434650176
256.312,-1.0604521083170497,-1.82499346923735
256.32,-1.2050506734852535,-1.756690955494707
256.328,-1.2006122068130534,-1.6846447486363436
256.336,-1.3334363986659494,-1.6053868578579706
256.344,-1.318367868329529,-1.5261171181165893
256.352,-1.3801284503898832,-1.4453106371427082
256.36,-1.4353461306533573,-1.359314743747384
256.368,-1.5101142638705949,-1.2699758487818356
256.376,-1.700991243354648,-1.174211825794359
256.384,-1.822559314848963,-1.0721763202518293
256.392,-1.8855379261253848,-0.9628194995975832
256.4,-2.0476749340279006,-0.8478067886177288
256.408,-2.051410277177687,-0.7256461529892791
256.416,-2.199695533419836,-0.5993249382804722
256.424,-2.143876873037921,-0.46738525123938884
256.432,-2.0326760055747095,-0.34513421572246716
256.44,-2.1123152451583147,-0.22234303730588986
256.448,-2.0369702495272115,-0.09959728781697781
256.456,-2.0745397106829375,0.022411163860905157
256.464,-2.1026042649148566,0.14587837036171972
256.472,-2.004491493309662,0.263454782040532
256.48,-1.967931502018131,0.37997150816118636
256.488,-1.893912088234652,0.4926490845324053
256.496,-1.8674109082103743,0.6028130339504315
256.504,-1.8473742992271247,0.7116126680060184
256.512,-1.8420170904244442,0.8203270105366008
256.52,-1.7971102899402984,0.9272651848596739
256.528,-1.7386694213368097,1.0300459957592223
256.536,-1.6517753872370557,1.1282762448408876
256.544,-1.5399800664496872,1.2211458014448653
256.552,-1.5048021043097375,1.3077405722316515
256.56,-1.5688349342461048,1.3950589581551136
256.568,-1.354138935548989,1.4796406024952413
256.576,-1.2529097035263657,1.5556993474045835
256.584,-1.369176271670815,1.628064921007124
256.592,-1.3470939574923129,1.7046721527959416
256.6,-1.232406529400515,1.7780945816374139
256.608,-0.9309667699746935,1.8368107000722311
256.616,-0.894335052855254,1.8896963041354156
256.624,-0.9500318774208735,1.939046564050986
256.632,-0.833625377232628,1.9885668604050408
256.64,-0.7168214191528233,2.0319419220833295
256.648,-0.7020436475389781,2.071164701537742
256.656,-0.5383151635669768,2.104045519755274
256.664,-0.27289352704041037,2.1284146830827475
256.672,-0.08215745540294954,2.137189461188334
256.68,-0.15012951862487764,2.1405012344688683
256.688,0.11122524971646788,2.13949344315559
256.696,0.05977615659060606,2.1339482942860277
256.704,0.22583148957492816,2.1237188929967377
256.712,0.33986093010658847,2.103493037579712
256.72,0.6721532988760373,2.068661625665067
256.728,0.9171838014005671,2.017246173944342
256.736,0.9211538847725648,1.9616324205852242
256.744,1.0856562233845577,1.9022827627663799
256.752,1.1229662561986997,1.8324647047429257
256.76,1.2666321362280082,1.7611793915731868
256.768,1.3600448379432348,1.680590592681563
256.776,1.3720137470528782,1.5960229279917317
256.784,1.425315654317334,1.5134185892696368
256.792,1.4874727008424768,1.4284942342692328
256.8,1.647963414412574,1.3338016904904455
256.808,1.6866797705102223,1.2332572898600125
256.816,1.7835157470790364,1.1306460535658482
256.824,1.80008772087786,1.024700504747347
256.832,1.8446896208284613,0.9155232393274367
256.84,1.7479567414494297,0.8093885961679746
256.848,1.7863219449379237,0.704940299161279
256.856,1.921956306072808,0.5959707128847765
256.864,2.01952200178181,0.47985611647763227
256.872,1.9942161538555527,0.3633278692519141
256.88,2.1299338389918656,0.24085178590801481
256.888,2.0763187533688923,0.11905766886932735
256.896,1.874342710339014,0.0022545747384301418
256.904,1.82241961626374,-0.10370484999279254
256.912,1.8271894397355617,-0.21285345980696918
256.92,1.7866042944576044,-0.32066637050836927
256.928,1.922679292713052,-0.4293311390714874
256.936,1.9196250850975183,-0.5419313545519014
256.944,1.9674467556851176,-0.6553621253532389
256.952,1.766003094648041,-0.7621939921831252
256.96,1.7323505488268203,-0.86331068062949
256.968,1.6366915363832635,-0.9606850203446924
256.976,1.5971228084853848,-1.0531678473540176
256.984,1.715450950462128,-1.1509950300105771
256.992,1.4966460638087373,-1.2435682733697662
257.0,1.3688311061444896,-1.3266258735549346
257.008,1.3606811754281498,-1.4052931815323666
257.016,1.242286776591833,-1.4800791190179994
257.024,1.2243042013995489,-1.552219282315861
257.032,1.2484588735348778,-1.621707133427131
257.04,1.2141302438907413,-1.6910950462062875
257.048,1.1368757166766958,-1.7589208250197592
257.056,1.1809002972806164,-1.8213683271492085
257.064,0.8358486244194001,-1.8793906370474294
257.072,0.7426595222441142,-1.9219909854798463
257.08,0.6638894613967535,-1.9590458597993166
257.088,0.6989559930594971,-1.9932925453087582
257.096,0.5077212990297119,-2.023167166870887
257.104,0.6300071624280457,-2.0543416667168524
257.112,0.4840099786320243,-2.082910446325111
257.12,0.3481346870739615,-2.1050949098425202
257.128,0.3165778712730594,-2.121811894242165
257.136,0.1410822833432248,-2.132099655232457
257.144,0.11632914947022946,-2.134978149644085
257.152,0.0026255553413642983,-2.134763005783473
257.16,-0.11072358086254767,-2.1261899746746953
257.168,-0.18818851189473984,-2.114164207502394
257.176,-0.26148346594962657,-2.09785070335426
257.184,-0.49012351463182574,-2.0711206587156115
257.192,-0.5058841926620945,-2.0365925397650724
257.2,-0.4910973368030983,-2.003965949738867
257.208,-0.7320388842559838,-1.9634440109454423
257.216,-0.875005862459056,-1.9113766567654245
257.224,-0.894899101769385,-1.8571566484713247
257.232,-0.9904908943270029,-1.7988252691711137
257.24,-1.0281739073101284,-1.7379457229797366
257.248,-1.1109430852811644,-1.6734362899990538
257.256,-1.2220608932427952,-1.6012495908620594
257.264,-1.2327060042768823,-1.525256803404958
257.272,-1.2501735943034789,-1.4487435428238473
257.28,-1.4026536570092967,-1.368642330733229
257.288,-1.314402982987057,-1.2871862145720205
257.296,-1.429313383035296,-1.2036267320880536
257.304,-1.4739320641078937,-1.1179814822033192
257.312,-1.4421273740388223,-1.031392336956075
257.32,-1.3497184323271345,-0.9469099169404755
257.328,-1.2552966443964393,-0.8690342406981093
257.336,-1.3779840713388212,-0.7899822114618369
257.344,-1.5031766869084981,-0.7048473945810292
257.352,-1.5675338484076364,-0.6131545418945004
257.36,-1.643760070242036,-0.5212143717221469
257.368,-1.6329776663584086,-0.42475599028155503
257.376,-1.6128693334505946,-0.3288603744213364
257.384,-1.6491694500738225,-0.2348637297409557
257.392,-1.7775072087054447,-0.13498856859457958
257.4,-1.6918353950458391,-0.0342286279588783
257.408,-1.6660139545566943,0.06341948733477965
257.416,-1.611226238536201,0.15629015435746374
257.424,-1.533006431374986,0.24697890512389178
257.432,-1.5521816623749745,0.33531944126883667
257.44,-1.4965246516947126,0.42296247735587256
257.448,-1.285534552590551,0.501024660650575
257.456,-1.305367208303045,0.5767732497147844
257.464,-1.3159564371612948,0.6515664553904824
257.472,-1.3470905956324457,0.7259917090582834
257.48,-1.3149609712925177,0.7988704106086428
257.488,-1.3303677283799076,0.8726508638740854
257.496,-1.3340306670923503,0.9470330052834189
257.504,-1.2208762032126876,1.01646368801803
257.512,-1.133054187306706,1.0823722534960836
257.52,-1.1531685213299951,1.1417941618596605
257.528,-1.1521088464990419,1.2016120116855014
257.536,-1.1059635089901396,1.261933544331575
257.544,-1.050222150106531,1.316102609209056
257.552,-0.8666839915822598,1.3665846416621714
257.56,-0.7687934589060641,1.4083349056005054
257.568,-0.7996491106213194,1.448160731456498
257.576,-0.8361947481270718,1.4885891419533759
257.584,-0.8150505977508368,1.5288875539336633
257.592,-0.7153000761981704,1.5679539152727835
257.6,-0.6542706380776584,1.6016653772307075
257.608,-0.45351795378778625,1.627370038504981
257.616,-0.3708913090690133,1.6448009299639512
257.624,-0.2592477314008641,1.6547149924753233
257.632,-0.22160481112357092,1.6631632364421722
257.64,-0.05488814367531226,1.6687545432597548
257.648,-0.02644828210928672,1.6645663953467043
257.656,0.17692431302617528,1.6552526239358811
257.664,0.29345825274503184,1.6380164792508691
257.672,0.3717877715904373,1.6123531839064853
257.68,0.38256459140175947,1.587824642345327
257.688,0.5429672315311838,1.5587571637186657
257.696,0.40405132342909145,1.5251849853629282
257.704,0.26917643594515583,1.4983896668972752
257.712,0.269111998556591,1.4800258835039266
257.72,0.4319408173924236,1.4535405390858895
257.728,0.4850455873866522,1.4195131810000512
257.736,0.7965016346153933,1.3777665381866744
257.744,0.9115989354972606,1.326478727128868
257.752,1.045347822495908,1.268097634189727
257.76,1.1659592725359347,1.2009025511597933
257.768,1.1118236623296371,1.1340815543824296
257.776,1.2830609561392676,1.063372985939828
257.784,1.4802906770993887,0.9793266681866473
257.792,1.6159503605365544,0.8899656273011786
257.8,1.6893652056806439,0.7919198573252806
257.808,1.7571342653117599,0.6902159400939553
257.816,1.8114627296675272,0.5863982728649543
257.824,1.7401298451055516,0.48300236226629983
257.832,1.970327034082301,0.3746831158463679
257.84,1.938835208414117,0.26081258549615277
257.848,2.0045375988463108,0.14753931600357717
257.856,1.9858344587358434,0.03401316930995264
257.864,1.9018687632786722,-0.07451796114042265
257.872,1.9046246258949984,-0.18303415269060758
257.88,1.8088981791750536,-0.28875893385135665
257.888,1.651391670898172,-0.3862876746391465
257.896,1.6043732277986664,-0.47900465070397225
257.904,1.7048346011426403,-0.5724387668848534
257.912,1.6345470301033684,-0.6634128829476694
257.92,1.515236966714578,-0.7507535666172921
257.928,1.3860127804852316,-0.8323557949200668
257.936,1.365309086452071,-0.9069673749777883
257.944,1.3330495828111213,-0.9817790526447725
257.952,1.2158273116847003,-1.0494064081726986
257.96,1.0812085158023454,-1.111189531601993
257.968,1.1097318791900252,-1.1692820545335396
257.976,1.039682838583052,-1.225523705044829
257.984,0.8931519928845589,-1.277352138879443
257.992,0.8574048831555321,-1.3230064309296345
258.0,0.816397322161767,-1.3663395419958517
258.008,0.6438714641187663,-1.4069799684406743
258.016,0.5666469845005323,-1.43862425236414
258.024,0.5887880476603129,-1.464720718115124
258.032,0.42090821815152324,-1.4866772304028315
258.04,0.3402368836285361,-1.502819009104742
258.048,0.15732557842893435,-1.510923991479511
258.056,0.21157714056972937,-1.519141933324852
258.064,0.12486008277041825,-1.5218858115590486
258.072,-0.07953071908735156,-1.5171932498122058
258.08,-0.03083498130951542,-1.5075169730717544
258.088,0.027831155630761557,-1.5031231585552753
258.096,0.03999079523607393,-1.4988397298247564
258.104,-0.032464097609561454,-1.4932516059133998
258.112,-0.046714976821659294,-1.4834907376289124
258.12,0.06653358315052389,-1.4791460902293105
258.128,-0.06259026775137545,-1.473076302839591
258.136,-0.145160717601522,-1.4622758058274725
258.144,-0.2479023517817742,-1.4440560456444604
258.152,-0.14110303779242345,-1.4280884486999526
258.16,-0.1587131585126151,-1.4149299486806393
258.168,-0.2146001005268909,-1.4004045505111025
258.176,-0.28964508045643206,-1.3789495131665384
258.184,-0.30254049043088166,-1.35808258226244
258.192,-0.45279115073177856,-1.3314833428869288
258.2,-0.5789454758028447,-1.297097064249272
258.208,-0.5871953603372261,-1.2587794026151995
258.216,-0.7171399578912231,-1.218575808142499
258.224,-0.7788321120688259,-1.173341892100163
258.232,-0.8886421176398227,-1.1220196491706833
258.24,-0.9182468136359114,-1.0692411794208543
258.248,-1.052239795814615,-1.011590425385735
258.256,-0.9881257404680922,-0.9509044575947267
258.264,-1.0990298515088146,-0.890409179044333
258.272,-1.0150790017652946,-0.8320346846437505
258.28,-0.916767982262187,-0.7749729332434198
258.288,-0.9541714751274329,-0.7214516696542921
258.296,-0.8154873685693156,-0.669156685791259
258.304,-0.8206082362751981,-0.6210357938779826
258.312,-0.7283216464480375,-0.5757437600355865
258.32,-0.7959838946970307,-0.531501606318631
258.328,-0.8751012613195451,-0.4859768070863718
258.336,-0.9359696976724635,-0.4341777152949581
258.344,-0.7810781823150026,-0.3859762021228808
258.352,-0.7308771989769296,-0.3442882025252218
258.36,-0.6429626536363002,-0.30570406768185937
258.368,-0.7195806956856793,-0.26894145991766993
258.376,-0.7191889593803472,-0.2301901211814594
258.384,-0.7154360956142224,-0.19315246968046762
258.392,-0.6660546561543277,-0.1568422654079585
258.4,-0.5233858419852295,-0.12762157311464245
258.408,-0.5006423381258523,-0.10102755303927545
258.416,-0.5101088277540157,-0.07754292513087013
258.424,-0.5231988326944015,-0.04917651211611027
